custody_id,participant_age_group,participant_gender,participant_status,participant_type,latitude,longitude,gun_stolen,gun_type,incident_id,date_fk
126485,Adult 18+,Female,Unharmed,Victim,42.4533,-73.2494,Irrelevant,Irrelevant,67018,564
126515,Adult 18+,Male,Killed,Victim,41.2407,-77.0235,Irrelevant,Irrelevant,67034,564
126516,Adult 18+,Male,Injured,Victim,41.2407,-77.0235,Irrelevant,Irrelevant,67034,564
126517,Adult 18+,Female,Injured,Victim,41.2407,-77.0235,Irrelevant,Irrelevant,67034,564
126637,Adult 18+,Male,Injured,Victim,45.7107,-121.522,Irrelevant,Irrelevant,67107,564
54784,Adult 18+,Male,Killed,Victim,38.6155,-90.1578,Irrelevant,Irrelevant,27841,289
126656,Adult 18+,Male,Injured,Victim,38.6155,-90.1578,Irrelevant,Irrelevant,67116,564
126667,Adult 18+,Male,Killed,Victim,42.4806,-82.9445,Irrelevant,Irrelevant,67123,564
126782,Adult 18+,Male,Killed,Victim,35.2622,-80.8898,Irrelevant,Irrelevant,67191,565
126803,Adult 18+,Male,Injured,Victim,25.8464,-80.2601,Irrelevant,Irrelevant,67205,565
126810,Adult 18+,Female,Unharmed,Victim,47.201,-122.471,Irrelevant,Irrelevant,67209,565
126855,Adult 18+,Male,Injured,Victim,32.7158,-103.152,Irrelevant,Irrelevant,67242,565
126894,Adult 18+,Male,Injured,Victim,37.7795,-80.4635,Irrelevant,Irrelevant,67268,565
126905,Adult 18+,Male,Injured,Victim,38.9631,-92.3364,Irrelevant,Irrelevant,67273,565
126913,Adult 18+,Male,Arrested,Victim,42.7541,-71.4715,Irrelevant,Irrelevant,67277,565
381234,Adult 18+,Female,Killed,Victim,30.426,-87.2229,Irrelevant,Irrelevant,217670,1490
405707,Adult 18+,Female,Killed,Victim,30.426,-87.2229,Irrelevant,Irrelevant,232449,1586
126915,Adult 18+,Female,Unharmed,Victim,30.426,-87.2229,Irrelevant,Irrelevant,67278,565
126968,Adult 18+,Male,Unharmed,Victim,40.6516,-111.83,Irrelevant,Irrelevant,67311,566
126969,Adult 18+,Female,Unharmed,Victim,40.6516,-111.83,Irrelevant,Irrelevant,67311,566
126988,Adult 18+,Male,Killed,Victim,33.9286,-80.334,Irrelevant,Irrelevant,67323,566
126993,Adult 18+,Female,Injured,Victim,30.328,-89.9268,Irrelevant,Irrelevant,67327,566
127016,Adult 18+,Female,Injured,Victim,30.328,-89.9268,Irrelevant,Irrelevant,67342,566
127003,Adult 18+,Male,Unharmed,Victim,42.5447,-122.567,Irrelevant,Irrelevant,67332,566
254033,Adult 18+,Male,Injured,Victim,40.2371,-74.7788,Irrelevant,Irrelevant,141042,1041
254034,Adult 18+,Male,Injured,Victim,40.2371,-74.7788,Irrelevant,Irrelevant,141042,1041
260709,Adult 18+,Male,Injured,Victim,40.2371,-74.7788,Irrelevant,Irrelevant,144999,1063
321436,Adult 18+,Male,Injured,Victim,40.2371,-74.7788,Irrelevant,Irrelevant,181277,1279
379218,Adult 18+,Male,Injured,Victim,40.2371,-74.7788,Irrelevant,Irrelevant,216471,1483
379219,Adult 18+,Male,Injured,Victim,40.2371,-74.7788,Irrelevant,Irrelevant,216471,1483
127057,Adult 18+,Female,Killed,Victim,40.8989,-73.8595,Irrelevant,Irrelevant,67370,566
127076,Adult 18+,Male,Unharmed,Victim,34.7952,-81.4843,Irrelevant,Irrelevant,67383,566
127084,Adult 18+,Male,Injured,Victim,41.0668,-85.1472,Irrelevant,Irrelevant,67389,566
127099,Adult 18+,Male,Killed,Victim,29.9281,-90.077,Irrelevant,Irrelevant,67396,566
127114,Adult 18+,Male,Killed,Victim,47.358,-121.979,Irrelevant,Irrelevant,67401,566
127129,Adult 18+,Male,Injured,Victim,41.6825,-87.624,Irrelevant,Irrelevant,67410,566
127130,Adult 18+,Male,Injured,Victim,41.6825,-87.624,Irrelevant,Irrelevant,67410,566
127147,Adult 18+,Male,Killed,Victim,31.0822,-97.6621,Irrelevant,Irrelevant,67419,566
127146,Adult 18+,Male,Injured,Victim,31.0822,-97.6621,Irrelevant,Irrelevant,67419,566
127182,Adult 18+,Female,Killed,Victim,30.6568,-88.1035,Irrelevant,Irrelevant,67436,566
127212,Adult 18+,Male,Unharmed,Victim,42.6043,-71.3773,Irrelevant,Irrelevant,67453,566
127213,Adult 18+,Male,Unharmed,Victim,42.6043,-71.3773,Irrelevant,Irrelevant,67453,566
127214,Adult 18+,Male,Unharmed,Victim,42.6043,-71.3773,Irrelevant,Irrelevant,67453,566
127247,Adult 18+,Male,Injured,Victim,35.8276,-86.0717,Irrelevant,Irrelevant,67475,567
127263,Adult 18+,Male,Unharmed,Victim,44.7576,-69.7232,Irrelevant,Irrelevant,67486,567
127277,Adult 18+,Female,Killed,Victim,34.2077,-78.9339,Irrelevant,Irrelevant,67495,567
127291,Adult 18+,Male,Injured,Victim,39.9036,-79.7315,Irrelevant,Irrelevant,67503,567
127983,Adult 18+,Female,Unharmed,Victim,39.9639,-75.2151,Irrelevant,Irrelevant,67926,569
127984,Adult 18+,Female,Unharmed,Victim,39.9639,-75.2151,Irrelevant,Irrelevant,67926,569
127319,Adult 18+,Male,Unharmed,Victim,38.9783,-76.4886,Irrelevant,Irrelevant,67517,567
127342,Adult 18+,Male,Unharmed,Victim,32.6706,-93.6921,Irrelevant,Irrelevant,67529,567
127340,Adult 18+,Female,Unharmed,Victim,32.6706,-93.6921,Irrelevant,Irrelevant,67529,567
127339,Teen 12-17,Male,Unharmed,Victim,32.6706,-93.6921,Irrelevant,Irrelevant,67529,567
127402,Adult 18+,Male,Injured,Victim,37.0097,-85.8997,Irrelevant,Irrelevant,67565,567
127420,Adult 18+,Male,Injured,Victim,34.7077,-81.6189,Irrelevant,Irrelevant,67578,567
127470,Adult 18+,Male,Injured,Victim,46.2671,-122.987,Irrelevant,Irrelevant,67612,568
127474,Adult 18+,Female,Unharmed,Victim,38.7542,-90.2607,Irrelevant,Irrelevant,67615,568
127489,Adult 18+,Female,Unharmed,Victim,47.5416,-122.275,Irrelevant,Irrelevant,67622,568
131103,Adult 18+,Male,Injured,Victim,42.1171,-72.5656,Irrelevant,Irrelevant,69769,581
267833,Adult 18+,Male,Injured,Victim,42.1171,-72.5656,Irrelevant,Irrelevant,149224,1089
292010,Adult 18+,Female,Injured,Victim,42.1171,-72.5656,Irrelevant,Irrelevant,163407,1174
389106,Adult 18+,Male,Injured,Victim,40.1369,-88.2746,Irrelevant,Irrelevant,222406,1520
127542,Adult 18+,Male,Killed,Victim,31.6945,-106.341,Irrelevant,Irrelevant,67663,568
127561,Adult 18+,Male,Injured,Victim,43.9498,-88.085,Irrelevant,Irrelevant,67676,568
127573,Adult 18+,Male,Injured,Victim,41.5453,-72.791,Irrelevant,Irrelevant,67682,568
127629,Adult 18+,Male,Killed,Victim,30.0398,-94.1893,Irrelevant,Irrelevant,67714,568
127643,Adult 18+,Male,Killed,Victim,38.6729,-90.2447,Irrelevant,Irrelevant,67722,568
127670,Teen 12-17,Male,Killed,Victim,40.2621,-76.8583,Irrelevant,Irrelevant,67736,568
127679,Adult 18+,Male,Unharmed,Victim,27.7881,-97.4336,Irrelevant,Irrelevant,67743,568
127798,Adult 18+,Male,Unharmed,Victim,40.9087,-72.99,Irrelevant,Irrelevant,67820,569
154473,Adult 18+,Female,Unharmed,Victim,33.5147,-82.0614,Irrelevant,Irrelevant,83323,665
127826,Adult 18+,Male,Unharmed,Victim,42.2843,-122.829,Irrelevant,Irrelevant,67836,569
127827,Adult 18+,Male,Unharmed,Victim,42.2843,-122.829,Irrelevant,Irrelevant,67836,569
127828,Adult 18+,Female,Unharmed,Victim,42.2843,-122.829,Irrelevant,Irrelevant,67836,569
127861,Adult 18+,Male,Unharmed,Victim,40.5603,-74.1581,Irrelevant,Irrelevant,67854,569
127862,Adult 18+,Female,Unharmed,Victim,40.5603,-74.1581,Irrelevant,Irrelevant,67854,569
127924,Child 0-11,Male,Killed,Victim,32.8522,-83.7693,Irrelevant,Irrelevant,67890,569
127959,Adult 18+,Male,Killed,Victim,42.021,-88.3119,Irrelevant,Irrelevant,67911,569
291944,Adult 18+,Male,Killed,Victim,42.5059,-94.1789,Irrelevant,Irrelevant,163367,1174
127998,Adult 18+,Male,Injured,Victim,42.5059,-94.1789,Irrelevant,Irrelevant,67937,570
128022,Adult 18+,Female,Injured,Victim,42.0336,-87.7449,Irrelevant,Irrelevant,67951,570
345418,Adult 18+,Female,Injured,Victim,40.1792,-80.2,Irrelevant,Irrelevant,195991,1361
356160,Adult 18+,Male,Killed,Victim,40.7314,-74.174,Irrelevant,Irrelevant,202377,1397
302332,Adult 18+,Male,Injured,Victim,40.7314,-74.174,Irrelevant,Irrelevant,169480,1208
316374,Adult 18+,Male,Injured,Victim,40.7314,-74.174,Irrelevant,Irrelevant,178085,1262
345421,Adult 18+,Male,Injured,Victim,40.7314,-74.174,Irrelevant,Irrelevant,195993,1361
345422,Adult 18+,Male,Injured,Victim,40.7314,-74.174,Irrelevant,Irrelevant,195993,1361
269703,Adult 18+,Female,Injured,Victim,40.7314,-74.174,Irrelevant,Irrelevant,150322,1096
345423,Adult 18+,Female,Injured,Victim,40.7314,-74.174,Irrelevant,Irrelevant,195993,1361
128058,Adult 18+,Male,Injured,Victim,41.6594,-83.532,Irrelevant,Irrelevant,67975,570
353380,Adult 18+,Male,Injured,Victim,41.6594,-83.532,Irrelevant,Irrelevant,200730,1388
265584,Adult 18+,Male,Injured,Victim,42.6453,-73.7718,Irrelevant,Irrelevant,147892,1081
128064,Adult 18+,Female,Unharmed,Victim,33.884,-84.5144,Irrelevant,Irrelevant,67979,570
128066,Adult 18+,Male,Unharmed,Victim,34.2745,-81.6313,Irrelevant,Irrelevant,67980,570
128067,Adult 18+,Female,Unharmed,Victim,34.2745,-81.6313,Irrelevant,Irrelevant,67980,570
128072,Adult 18+,Female,Injured,Victim,41.064,-85.1407,Irrelevant,Irrelevant,67981,570
128101,Adult 18+,Male,Killed,Victim,47.2168,-122.482,Irrelevant,Irrelevant,68001,570
128135,Adult 18+,Female,Unharmed,Victim,44.1145,-72.5398,Irrelevant,Irrelevant,68016,570
128169,Adult 18+,Female,Injured,Victim,28.4826,-81.4066,Irrelevant,Irrelevant,68028,570
128203,Adult 18+,Male,Injured,Victim,39.015,-94.1986,Irrelevant,Irrelevant,68044,570
128237,Adult 18+,Female,Killed,Victim,40.75,-74.2225,Irrelevant,Irrelevant,68069,570
128244,Adult 18+,Male,Killed,Victim,41.5898,-87.3301,Irrelevant,Irrelevant,68075,570
128257,Adult 18+,Male,Injured,Victim,29.4179,-98.6632,Irrelevant,Irrelevant,68085,570
175569,Adult 18+,Male,Killed,Victim,36.167,-86.8286,Irrelevant,Irrelevant,95652,744
175570,Adult 18+,Female,Injured,Victim,36.167,-86.8286,Irrelevant,Irrelevant,95652,744
175571,Adult 18+,Female,Injured,Victim,36.167,-86.8286,Irrelevant,Irrelevant,95652,744
175572,Adult 18+,Female,Injured,Victim,36.167,-86.8286,Irrelevant,Irrelevant,95652,744
128372,Adult 18+,Male,Killed,Victim,40.7095,-73.7458,Irrelevant,Irrelevant,68157,571
128375,Adult 18+,Female,Killed,Victim,33.8778,-84.1306,Irrelevant,Irrelevant,68159,571
128441,Adult 18+,Female,Unharmed,Victim,43.6557,-116.295,Irrelevant,Irrelevant,68202,571
128440,Child 0-11,Male,Unharmed,Victim,43.6557,-116.295,Irrelevant,Irrelevant,68202,571
128443,Adult 18+,Female,Killed,Victim,35.5734,-78.3468,Irrelevant,Irrelevant,68203,571
128457,Adult 18+,Male,Injured,Victim,39.4671,-87.4101,Irrelevant,Irrelevant,68209,571
250813,Teen 12-17,Male,Injured,Victim,39.4671,-87.4101,Irrelevant,Irrelevant,139114,1030
128488,Adult 18+,Male,Injured,Victim,39.9601,-76.7337,Irrelevant,Irrelevant,68228,571
128487,Teen 12-17,Male,Injured,Victim,39.9601,-76.7337,Irrelevant,Irrelevant,68228,571
128511,Adult 18+,Male,Injured,Victim,40.6423,-74.0866,Irrelevant,Irrelevant,68241,572
128512,Adult 18+,Female,Injured,Victim,40.6423,-74.0866,Irrelevant,Irrelevant,68241,572
128581,Adult 18+,Female,Injured,Victim,33.9022,-83.9037,Irrelevant,Irrelevant,68283,572
128655,Adult 18+,Male,Injured,Victim,30.5873,-96.3094,Irrelevant,Irrelevant,68321,572
128656,Adult 18+,Male,Injured,Victim,30.5873,-96.3094,Irrelevant,Irrelevant,68321,572
128654,Adult 18+,Female,Killed,Victim,30.5873,-96.3094,Irrelevant,Irrelevant,68321,572
128660,Adult 18+,Male,Injured,Victim,42.3786,-71.0627,Irrelevant,Irrelevant,68323,572
128708,Adult 18+,Male,Killed,Victim,33.4952,-112.009,Irrelevant,Irrelevant,68359,572
128730,Adult 18+,Male,Killed,Victim,39.7745,-86.1166,Irrelevant,Irrelevant,68370,572
128736,Adult 18+,Male,Unharmed,Victim,46.8085,-100.765,Irrelevant,Irrelevant,68374,572
128799,Adult 18+,Male,Injured,Victim,41.6288,-83.5502,Irrelevant,Irrelevant,68415,573
306293,Adult 18+,Male,Killed,Victim,44.0619,-123.083,Irrelevant,Irrelevant,171872,1223
128875,Child 0-11,Male,Injured,Victim,42.5489,-82.9106,Irrelevant,Irrelevant,68461,573
405096,Teen 12-17,Male,Injured,Victim,36.1647,-86.816,Irrelevant,Irrelevant,232067,1583
128884,Adult 18+,Female,Killed,Victim,42.2334,-85.6709,Irrelevant,Irrelevant,68468,573
128935,Adult 18+,Male,Unharmed,Victim,34.1083,-80.982,Irrelevant,Irrelevant,68506,573
128936,Adult 18+,Male,Unharmed,Victim,34.1083,-80.982,Irrelevant,Irrelevant,68506,573
128998,Adult 18+,Male,Killed,Victim,47.7406,-116.823,Irrelevant,Irrelevant,68546,574
129046,Adult 18+,Male,Unharmed,Victim,42.7242,-87.7825,Irrelevant,Irrelevant,68582,574
129075,Adult 18+,Female,Killed,Victim,39.8824,-82.9929,Irrelevant,Irrelevant,68599,574
129109,Adult 18+,Male,Unharmed,Victim,35.4796,-97.5636,Irrelevant,Irrelevant,68616,574
129122,Adult 18+,Male,Injured,Victim,32.3034,-106.767,Irrelevant,Irrelevant,68624,574
129154,Adult 18+,Male,Injured,Victim,42.6591,-73.7608,Irrelevant,Irrelevant,68640,574
129155,Adult 18+,Male,Injured,Victim,42.6591,-73.7608,Irrelevant,Irrelevant,68640,574
129153,Adult 18+,Female,Killed,Victim,42.6591,-73.7608,Irrelevant,Irrelevant,68640,574
254159,Adult 18+,Female,Killed,Victim,29.9278,-90.07,Irrelevant,Irrelevant,141120,1041
129170,Adult 18+,Male,Unharmed,Victim,29.9278,-90.07,Irrelevant,Irrelevant,68647,574
129207,Adult 18+,Male,Killed,Victim,29.4223,-98.537,Irrelevant,Irrelevant,68665,574
129216,Adult 18+,Male,Killed,Victim,40.7487,-73.8731,Irrelevant,Irrelevant,68671,574
129290,Adult 18+,Female,Killed,Victim,33.9315,-116.495,Irrelevant,Irrelevant,68710,575
129378,Adult 18+,Male,Killed,Victim,41.9496,-80.5725,Irrelevant,Irrelevant,68751,575
129419,Adult 18+,Male,Injured,Victim,42.6655,-77.8627,Irrelevant,Irrelevant,68777,575
129421,Adult 18+,Male,Killed,Victim,39.9786,-82.9251,Irrelevant,Irrelevant,68778,575
129436,Adult 18+,Female,Injured,Victim,40.6071,-74.061,Irrelevant,Irrelevant,68789,575
129476,Adult 18+,Male,Unharmed,Victim,42.9937,-71.463,Irrelevant,Irrelevant,68813,575
360400,Adult 18+,Male,Injured,Victim,40.7514,-74.0509,Irrelevant,Irrelevant,204987,1412
129558,Adult 18+,Male,Killed,Victim,32.6662,-97.421,Irrelevant,Irrelevant,68862,576
129569,Adult 18+,Female,Unharmed,Victim,42.0103,-71.4894,Irrelevant,Irrelevant,68870,576
129591,Adult 18+,Male,Injured,Victim,42.3615,-83.2032,Irrelevant,Irrelevant,68882,576
129588,Adult 18+,Female,Injured,Victim,42.3615,-83.2032,Irrelevant,Irrelevant,68882,576
129589,Teen 12-17,Male,Injured,Victim,42.3615,-83.2032,Irrelevant,Irrelevant,68882,576
129590,Teen 12-17,Female,Injured,Victim,42.3615,-83.2032,Irrelevant,Irrelevant,68882,576
129604,Adult 18+,Male,Killed,Victim,36.2377,-115.258,Irrelevant,Irrelevant,68885,576
129605,Adult 18+,Female,Killed,Victim,36.2377,-115.258,Irrelevant,Irrelevant,68885,576
129667,Adult 18+,Male,Injured,Victim,33.6845,-84.1994,Irrelevant,Irrelevant,68925,576
129672,Adult 18+,Male,Killed,Victim,36.2243,-115.226,Irrelevant,Irrelevant,68928,576
129684,Adult 18+,Male,Injured,Victim,40.7265,-96.678,Irrelevant,Irrelevant,68937,576
129704,Adult 18+,Male,Injured,Victim,32.7382,-80.2205,Irrelevant,Irrelevant,68945,576
129757,Adult 18+,Male,Unharmed,Victim,34.096,-117.293,Irrelevant,Irrelevant,68980,576
129809,Child 0-11,Female,Injured,Victim,41.5933,-87.3485,Irrelevant,Irrelevant,69009,577
129861,Adult 18+,Male,Killed,Victim,39.9253,-82.8735,Irrelevant,Irrelevant,69042,577
385656,Adult 18+,Male,Arrested,Victim,36.7105,-119.791,Irrelevant,Irrelevant,220323,1507
263779,Adult 18+,Male,Injured,Victim,39.4433,-75.2365,Irrelevant,Irrelevant,146840,1074
263778,Adult 18+,Female,Killed,Victim,39.4433,-75.2365,Irrelevant,Irrelevant,146840,1074
129987,Adult 18+,Male,Unharmed,Victim,39.685,-75.6559,Irrelevant,Irrelevant,69118,577
129986,Adult 18+,Female,Unharmed,Victim,39.685,-75.6559,Irrelevant,Irrelevant,69118,577
326700,Adult 18+,Female,Injured,Victim,47.1323,-119.293,Irrelevant,Irrelevant,184590,1297
130073,Adult 18+,Male,Killed,Victim,38.7638,-93.731,Irrelevant,Irrelevant,69169,578
130087,Adult 18+,Male,Arrested,Victim,45.0113,-123.919,Irrelevant,Irrelevant,69173,578
130100,Adult 18+,Male,Killed,Victim,34.1885,-118.396,Irrelevant,Irrelevant,69181,578
130106,Adult 18+,Male,Killed,Victim,40.2615,-76.858,Irrelevant,Irrelevant,69185,578
130134,Adult 18+,Male,Injured,Victim,41.6737,-83.5315,Irrelevant,Irrelevant,69198,578
130160,Adult 18+,Female,Unharmed,Victim,41.8404,-71.4057,Irrelevant,Irrelevant,69216,578
130190,Adult 18+,Male,Unharmed,Victim,42.7354,-71.7556,Irrelevant,Irrelevant,69229,578
130211,Adult 18+,Female,Injured,Victim,38.2564,-85.6115,Irrelevant,Irrelevant,69242,578
130232,Adult 18+,Male,Killed,Victim,30.2305,-91.9996,Irrelevant,Irrelevant,69259,578
130333,Adult 18+,Male,Killed,Victim,41.4544,-81.7649,Irrelevant,Irrelevant,69321,579
130335,Adult 18+,Male,Injured,Victim,41.4544,-81.7649,Irrelevant,Irrelevant,69321,579
130336,Adult 18+,Male,Injured,Victim,41.4544,-81.7649,Irrelevant,Irrelevant,69321,579
130334,Adult 18+,Female,Injured,Victim,41.4544,-81.7649,Irrelevant,Irrelevant,69321,579
130337,Adult 18+,Female,Injured,Victim,41.4544,-81.7649,Irrelevant,Irrelevant,69321,579
130420,Adult 18+,Male,Injured,Victim,33.8992,-81.0637,Irrelevant,Irrelevant,69374,579
130430,Adult 18+,Male,Injured,Victim,42.9834,-76.1432,Irrelevant,Irrelevant,69382,579
130443,Adult 18+,Female,Injured,Victim,41.2621,-72.9468,Irrelevant,Irrelevant,69390,579
130502,Adult 18+,Male,Killed,Victim,32.2838,-83.4721,Irrelevant,Irrelevant,69423,579
130562,Adult 18+,Male,Killed,Victim,40.4674,-79.9185,Irrelevant,Irrelevant,69455,579
130574,Adult 18+,Male,Unharmed,Victim,32.5356,-94.35,Irrelevant,Irrelevant,69459,579
130626,Adult 18+,Male,Injured,Victim,38.562,-92.157,Irrelevant,Irrelevant,69489,579
300554,Adult 18+,Male,Killed,Victim,38.9664,-76.4933,Irrelevant,Irrelevant,168441,1202
355486,Adult 18+,Male,Injured,Victim,38.9664,-76.4933,Irrelevant,Irrelevant,201981,1395
130672,Adult 18+,Male,Injured,Victim,43.8836,-91.2343,Irrelevant,Irrelevant,69514,580
130677,Adult 18+,Male,Injured,Victim,41.8088,-87.6603,Irrelevant,Irrelevant,69517,580
398037,Adult 18+,Male,Injured,Victim,41.8088,-87.6603,Irrelevant,Irrelevant,227838,1556
130789,Adult 18+,Male,Injured,Victim,37.9632,-87.5549,Irrelevant,Irrelevant,69591,580
130840,Adult 18+,Male,Unharmed,Victim,42.616,-83.1696,Irrelevant,Irrelevant,69620,580
282887,Adult 18+,Male,Injured,Victim,28.5421,-81.3751,Irrelevant,Irrelevant,158050,1141
152879,Adult 18+,Female,Unharmed,Victim,28.5421,-81.3751,Irrelevant,Irrelevant,82417,660
130886,Adult 18+,Male,Killed,Victim,41.2466,-76.9945,Irrelevant,Irrelevant,69648,580
130900,Adult 18+,Male,Unharmed,Victim,26.0086,-80.2561,Irrelevant,Irrelevant,69654,580
130902,Adult 18+,Male,Killed,Victim,38.6812,-90.2732,Irrelevant,Irrelevant,69655,581
246712,Adult 18+,Male,Killed,Victim,40.7176,-74.0761,Irrelevant,Irrelevant,136707,1016
130941,Adult 18+,Female,Killed,Victim,42.0053,-86.0387,Irrelevant,Irrelevant,69676,581
130957,Adult 18+,Male,Injured,Victim,37.2578,-93.3352,Irrelevant,Irrelevant,69689,581
130997,Adult 18+,Male,Killed,Victim,32.2096,-83.1058,Irrelevant,Irrelevant,69711,581
131018,Adult 18+,Male,Injured,Victim,33.4648,-81.9527,Irrelevant,Irrelevant,69725,581
131054,Adult 18+,Male,Unharmed,Victim,27.2714,-80.837,Irrelevant,Irrelevant,69743,581
131059,Adult 18+,Male,Killed,Victim,42.2777,-71.7957,Irrelevant,Irrelevant,69746,581
131093,Adult 18+,Male,Unharmed,Victim,41.7947,-72.7176,Irrelevant,Irrelevant,69764,581
276832,Adult 18+,Male,Injured,Victim,36.5697,-87.386,Irrelevant,Irrelevant,154499,1120
303561,Adult 18+,Male,Killed,Victim,32.4939,-93.7826,Irrelevant,Irrelevant,170234,1213
303562,Adult 18+,Male,Injured,Victim,32.4939,-93.7826,Irrelevant,Irrelevant,170234,1213
131190,Adult 18+,Male,Injured,Victim,39.8287,-94.8437,Irrelevant,Irrelevant,69803,581
131294,Adult 18+,Male,Killed,Victim,37.9258,-84.2926,Irrelevant,Irrelevant,69869,582
131295,Adult 18+,Male,Injured,Victim,37.9258,-84.2926,Irrelevant,Irrelevant,69869,582
131306,Adult 18+,Male,Injured,Victim,46.6565,-122.965,Irrelevant,Irrelevant,69875,582
131315,Adult 18+,Male,Killed,Victim,45.0668,-83.4425,Irrelevant,Irrelevant,69880,582
131327,Adult 18+,Male,Killed,Victim,41.7774,-87.6742,Irrelevant,Irrelevant,69887,582
131375,Adult 18+,Male,Unharmed,Victim,45.4751,-122.56,Irrelevant,Irrelevant,69912,582
131376,Adult 18+,Male,Unharmed,Victim,45.4751,-122.56,Irrelevant,Irrelevant,69912,582
131395,Adult 18+,Female,Killed,Victim,43.1073,-87.9516,Irrelevant,Irrelevant,69925,582
131498,Adult 18+,Male,Killed,Victim,39.6518,-105.033,Irrelevant,Irrelevant,69980,582
131541,Adult 18+,Female,Injured,Victim,34.1852,-81.3907,Irrelevant,Irrelevant,70005,583
131556,Adult 18+,Male,Injured,Victim,39.1527,-84.5355,Irrelevant,Irrelevant,70010,583
396437,Adult 18+,Male,Injured,Victim,36.7575,-119.723,Irrelevant,Irrelevant,226856,1550
131654,Adult 18+,Female,Unharmed,Victim,36.7575,-119.723,Irrelevant,Irrelevant,70069,583
131748,Adult 18+,Male,Killed,Victim,43.0752,-87.9485,Irrelevant,Irrelevant,70129,584
352258,Adult 18+,Male,Injured,Victim,43.0752,-87.9485,Irrelevant,Irrelevant,200065,1384
352259,Adult 18+,Male,Injured,Victim,43.0752,-87.9485,Irrelevant,Irrelevant,200065,1384
131754,Adult 18+,Male,Unharmed,Victim,42.1143,-72.5682,Irrelevant,Irrelevant,70132,584
131761,Adult 18+,Female,Killed,Victim,25.8693,-80.2059,Irrelevant,Irrelevant,70136,584
131797,Adult 18+,Female,Unharmed,Victim,36.2083,-115.984,Irrelevant,Irrelevant,70159,584
131814,Adult 18+,Male,Injured,Victim,34.2225,-102.724,Irrelevant,Irrelevant,70170,584
131917,Adult 18+,Male,Killed,Victim,39.2741,-84.5596,Irrelevant,Irrelevant,70237,584
131938,Teen 12-17,Male,Injured,Victim,25.9825,-80.1984,Irrelevant,Irrelevant,70245,584
131945,Adult 18+,Male,Injured,Victim,39.1542,-75.5165,Irrelevant,Irrelevant,70251,584
333817,Adult 18+,Male,Injured,Victim,39.1542,-75.5165,Irrelevant,Irrelevant,188984,1322
333818,Adult 18+,Male,Injured,Victim,39.1542,-75.5165,Irrelevant,Irrelevant,188984,1322
142776,Adult 18+,Male,Injured,Victim,36.7468,-119.773,Irrelevant,Irrelevant,76541,624
267048,Teen 12-17,Male,Injured,Victim,36.7468,-119.773,Irrelevant,Irrelevant,148752,1086
131983,Adult 18+,Male,Killed,Victim,41.5929,-87.3564,Irrelevant,Irrelevant,70272,585
131986,Adult 18+,Male,Killed,Victim,38.54,-106.657,Irrelevant,Irrelevant,70274,585
132008,Adult 18+,Male,Killed,Victim,40.2641,-76.867,Irrelevant,Irrelevant,70280,585
132009,Adult 18+,Female,Injured,Victim,40.2641,-76.867,Irrelevant,Irrelevant,70280,585
132108,Adult 18+,Male,Killed,Victim,38.7473,-90.2548,Irrelevant,Irrelevant,70342,585
132156,Adult 18+,Male,Arrested,Victim,32.3434,-90.1447,Irrelevant,Irrelevant,70370,585
132238,Adult 18+,Male,Injured,Victim,43.077,-87.9485,Irrelevant,Irrelevant,70416,585
132239,Adult 18+,Male,Injured,Victim,43.077,-87.9485,Irrelevant,Irrelevant,70416,585
132235,Adult 18+,Female,Injured,Victim,43.077,-87.9485,Irrelevant,Irrelevant,70416,585
132236,Adult 18+,Female,Injured,Victim,43.077,-87.9485,Irrelevant,Irrelevant,70416,585
132237,Adult 18+,Female,Injured,Victim,43.077,-87.9485,Irrelevant,Irrelevant,70416,585
132251,Adult 18+,Male,Killed,Victim,43.0504,-83.7317,Irrelevant,Irrelevant,70423,585
132275,Adult 18+,Female,Killed,Victim,39.1746,-84.5118,Irrelevant,Irrelevant,70438,586
132276,Teen 12-17,Female,Injured,Victim,39.1746,-84.5118,Irrelevant,Irrelevant,70438,586
132316,Adult 18+,Male,Killed,Victim,40.7089,-73.8186,Irrelevant,Irrelevant,70461,586
132317,Adult 18+,Male,Injured,Victim,40.7089,-73.8186,Irrelevant,Irrelevant,70461,586
132330,Adult 18+,Male,Injured,Victim,40.4012,-105.077,Irrelevant,Irrelevant,70467,586
132331,Adult 18+,Female,Unharmed,Victim,40.4012,-105.077,Irrelevant,Irrelevant,70467,586
132333,Adult 18+,Female,Unharmed,Victim,40.557,-111.996,Irrelevant,Irrelevant,70468,586
132343,Teen 12-17,Male,Killed,Victim,34.2704,-85.8949,Irrelevant,Irrelevant,70473,586
132397,Adult 18+,Male,Injured,Victim,44.0192,-84.7995,Irrelevant,Irrelevant,70502,586
132405,Adult 18+,Male,Unharmed,Victim,42.6971,-83.2455,Irrelevant,Irrelevant,70508,586
132454,Adult 18+,Female,Unharmed,Victim,61.5311,-166.097,Irrelevant,Irrelevant,70516,586
132525,Adult 18+,Female,Injured,Victim,34.0456,-117.777,Irrelevant,Irrelevant,70564,586
154323,Adult 18+,Male,Injured,Victim,42.2587,-83.6252,Irrelevant,Irrelevant,83230,665
333506,Adult 18+,Male,Unharmed,Victim,42.2587,-83.6252,Irrelevant,Irrelevant,188785,1320
