custody_id,participant_age_group,participant_gender,participant_status,participant_type,latitude,longitude,gun_stolen,gun_type,incident_id,date_fk
101560,Adult 18+,Female,Arrested,Suspect,41.2524,-95.998,Stolen,Shotgun,52363,452
407796,Adult 18+,Male,Arrested,Suspect,29.9551,-90.0747,Stolen,Shotgun,233697,1595
29958,Adult 18+,Male,Arrested,Suspect,40.7495,-73.9893,Stolen,Shotgun,15153,205
30016,Adult 18+,Male,Arrested,Suspect,42.5952,-83.261,Stolen,Shotgun,15183,205
30017,Adult 18+,Male,Arrested,Suspect,42.5952,-83.261,Stolen,Shotgun,15183,205
30459,Adult 18+,Male,Arrested,Suspect,42.8969,-78.8263,Stolen,Shotgun,15426,207
30759,Adult 18+,Male,Arrested,Suspect,42.259,-122.84,Stolen,Shotgun,15604,208
31323,Adult 18+,Male,Arrested,Suspect,33.5028,-82.0412,Stolen,Shotgun,15894,210
31843,Adult 18+,Male,Arrested,Suspect,41.8946,-84.0267,Stolen,Shotgun,16169,213
195920,Adult 18+,Male,Arrested,Suspect,43.6169,-116.201,Stolen,Shotgun,107297,825
373546,Adult 18+,Male,Arrested,Suspect,43.6169,-116.201,Stolen,Shotgun,212971,1462
373548,Adult 18+,Female,Arrested,Suspect,43.6169,-116.201,Stolen,Shotgun,212971,1462
184875,Adult 18+,Male,Arrested,Suspect,41.1801,-73.1887,Stolen,Shotgun,100979,781
302607,Adult 18+,Male,Arrested,Suspect,41.1801,-73.1887,Stolen,Shotgun,169640,1209
35433,Adult 18+,Male,Arrested,Suspect,39.9539,-75.1597,Stolen,Shotgun,18007,226
115953,Adult 18+,Male,Arrested,Suspect,32.3241,-95.2959,Stolen,Shotgun,60781,522
35873,Adult 18+,Male,Arrested,Suspect,38.9114,-90.1573,Stolen,Shotgun,18237,228
35882,Adult 18+,Male,Arrested,Suspect,45.5229,-122.579,Stolen,Shotgun,18241,228
37165,Adult 18+,Male,Arrested,Suspect,37.9951,-78.7232,Stolen,Shotgun,18879,232
161822,Adult 18+,Male,Arrested,Suspect,34.3076,-83.8247,Stolen,Shotgun,87599,692
37226,Adult 18+,Male,Arrested,Suspect,30.0139,-90.019,Stolen,Shotgun,18912,232
301732,Adult 18+,Male,Arrested,Suspect,26.6996,-80.1047,Stolen,Shotgun,169118,1206
233527,Adult 18+,Male,Arrested,Suspect,40.6937,-73.9913,Stolen,Shotgun,129115,969
37556,Adult 18+,Female,Arrested,Suspect,40.6937,-73.9913,Stolen,Shotgun,19078,233
354641,Adult 18+,Male,Arrested,Suspect,35.7756,-78.6346,Stolen,Shotgun,201460,1392
39266,Adult 18+,Male,Arrested,Suspect,32.5088,-93.7632,Stolen,Shotgun,19977,239
290223,Adult 18+,Female,Unharmed,Suspect,38.2441,-85.7637,Stolen,Shotgun,162374,1167
50089,Adult 18+,Male,Unharmed,Suspect,39.9576,-77.6436,Stolen,Shotgun,25488,275
45295,Adult 18+,Male,Arrested,Suspect,42.9463,-78.8406,Stolen,Shotgun,23075,260
57681,Adult 18+,Male,Arrested,Suspect,41.1172,-87.8725,Stolen,Shotgun,29240,297
48010,Adult 18+,Male,Arrested,Suspect,41.3049,-95.9719,Stolen,Shotgun,24439,269
50183,Adult 18+,Male,Arrested,Suspect,37.7779,-122.227,Stolen,Shotgun,25542,276
51938,Adult 18+,Male,Arrested,Suspect,35.8958,-80.0682,Stolen,Shotgun,26417,281
52575,Adult 18+,Male,Arrested,Suspect,40.7614,-111.898,Stolen,Shotgun,26736,283
53003,Adult 18+,Male,Arrested,Suspect,43.0013,-78.8622,Stolen,Shotgun,26949,284
54038,Adult 18+,Male,Arrested,Suspect,33.2489,-92.6717,Stolen,Shotgun,27485,287
56178,Teen 12-17,Male,Arrested,Suspect,35.6368,-88.7964,Stolen,Shotgun,28520,293
56191,Adult 18+,Female,Arrested,Suspect,42.9997,-83.6578,Stolen,Shotgun,28526,293
57928,Adult 18+,Male,Arrested,Suspect,33.7555,-84.3906,Stolen,Shotgun,29367,298
404711,Adult 18+,Male,Arrested,Suspect,31.3263,-89.2822,Stolen,Shotgun,231834,1582
58441,Adult 18+,Male,Arrested,Suspect,44.1136,-70.3152,Stolen,Shotgun,29623,299
59338,Adult 18+,Male,Arrested,Suspect,41.5965,-73.0735,Stolen,Shotgun,30035,302
59851,Adult 18+,Male,Arrested,Suspect,28.0432,-81.7615,Stolen,Shotgun,30285,303
60356,Adult 18+,Male,Arrested,Suspect,40.6995,-85.0355,Stolen,Shotgun,30532,305
60852,Adult 18+,Male,Arrested,Suspect,39.4816,-88.3655,Stolen,Shotgun,30783,307
62450,Adult 18+,Male,Arrested,Suspect,41.6284,-87.5173,Stolen,Shotgun,31601,311
65148,Adult 18+,Male,Arrested,Suspect,44.8312,-91.5221,Stolen,Shotgun,32966,319
67235,Adult 18+,Male,Arrested,Suspect,32.4659,-93.8059,Stolen,Shotgun,33998,325
344498,Adult 18+,Male,Arrested,Suspect,42.2711,-71.8097,Stolen,Shotgun,195457,1358
325565,Adult 18+,Male,Arrested,Suspect,40.368,-79.8939,Stolen,Shotgun,183878,1293
403120,Adult 18+,Male,Arrested,Suspect,30.2339,-92.0094,Stolen,Shotgun,230869,1575
69180,Adult 18+,Male,Arrested,Suspect,42.192,-121.727,Stolen,Shotgun,35022,332
69750,Adult 18+,Male,Arrested,Suspect,38.5887,-121.401,Stolen,Shotgun,35311,333
227124,Adult 18+,Male,Killed,Suspect,33.4368,-111.943,Stolen,Shotgun,125380,945
257073,Adult 18+,Male,Arrested,Suspect,35.0029,-89.9369,Stolen,Shotgun,142882,1051
112366,Adult 18+,Male,Arrested,Suspect,42.2336,-121.809,Stolen,Shotgun,58687,506
75399,Adult 18+,Male,Arrested,Suspect,40.8226,-73.9204,Stolen,Shotgun,38167,350
187077,Adult 18+,Male,Arrested,Suspect,40.8226,-73.9204,Stolen,Shotgun,102210,790
282577,Adult 18+,Male,Arrested,Suspect,40.6856,-89.5956,Stolen,Shotgun,157862,1140
79340,Adult 18+,Male,Arrested,Suspect,42.5263,-71.7592,Stolen,Shotgun,40185,362
80986,Teen 12-17,Male,Arrested,Suspect,39.8858,-82.9304,Stolen,Shotgun,41018,368
301469,Adult 18+,Male,Arrested,Suspect,35.9405,-115.102,Stolen,Shotgun,168964,1205
85305,Adult 18+,Male,Arrested,Suspect,35.0854,-106.671,Stolen,Shotgun,43173,381
304115,Adult 18+,Male,Arrested,Suspect,30.4631,-84.3145,Stolen,Shotgun,170583,1215
86255,Adult 18+,Male,Unharmed,Suspect,39.1223,-94.6455,Stolen,Shotgun,43688,384
253050,Adult 18+,Male,Arrested,Suspect,42.3448,-71.072,Stolen,Shotgun,140470,1038
285304,Adult 18+,Male,Arrested,Suspect,42.3448,-71.072,Stolen,Shotgun,159473,1149
340232,Adult 18+,Male,Arrested,Suspect,42.3448,-71.072,Stolen,Shotgun,192900,1343
89463,Adult 18+,Male,Arrested,Suspect,39.5173,-119.805,Stolen,Shotgun,45411,397
90281,Adult 18+,Male,Arrested,Suspect,38.5767,-92.1735,Stolen,Shotgun,45836,399
90395,Adult 18+,Male,Arrested,Suspect,42.2428,-71.8473,Stolen,Shotgun,45893,400
90428,Adult 18+,Male,Arrested,Suspect,40.9136,-74.1278,Stolen,Shotgun,45910,400
310045,Adult 18+,Male,Arrested,Suspect,64.8383,-147.72,Stolen,Shotgun,174190,1237
284821,Teen 12-17,Male,Arrested,Suspect,64.8383,-147.72,Stolen,Shotgun,159178,1148
92123,Teen 12-17,Male,Arrested,Suspect,47.1573,-122.514,Stolen,Shotgun,46814,407
404338,Adult 18+,Male,Injured,Suspect,41.6416,-83.545,Stolen,Shotgun,231622,1580
93234,Adult 18+,Male,Arrested,Suspect,38.8469,-78.7056,Stolen,Shotgun,47439,412
93967,Adult 18+,Male,Arrested,Suspect,37.9647,-87.5592,Stolen,Shotgun,47860,416
94359,Adult 18+,Male,Arrested,Suspect,39.8545,-88.9823,Stolen,Shotgun,48086,418
94380,Adult 18+,Male,Arrested,Suspect,42.4605,-70.9408,Stolen,Shotgun,48098,418
375293,Adult 18+,Male,Arrested,Suspect,28.0304,-80.6075,Stolen,Shotgun,214066,1469
94410,Adult 18+,Male,Arrested,Suspect,38.5295,-89.1489,Stolen,Shotgun,48112,418
94408,Teen 12-17,Male,Arrested,Suspect,38.5295,-89.1489,Stolen,Shotgun,48112,418
94696,Adult 18+,Male,Arrested,Suspect,35.6774,-90.5114,Stolen,Shotgun,48277,419
416634,Adult 18+,Male,Unharmed,Suspect,40.7198,-89.6466,Stolen,Shotgun,239342,1631
95172,Adult 18+,Male,Arrested,Suspect,40.7075,-74.1594,Stolen,Shotgun,48567,422
95226,Adult 18+,Male,Arrested,Suspect,33.7407,-116.304,Stolen,Shotgun,48592,422
95667,Adult 18+,Male,Arrested,Suspect,43.0493,-76.1761,Stolen,Shotgun,48855,425
95680,Adult 18+,Male,Arrested,Suspect,34.9577,-81.0184,Stolen,Shotgun,48863,425
95705,Adult 18+,Male,Arrested,Suspect,42.3994,-83.0129,Stolen,Shotgun,48876,425
148680,Adult 18+,Male,Arrested,Suspect,38.3496,-81.6325,Stolen,Shotgun,80015,646
120170,Adult 18+,Male,Unharmed,Suspect,38.3496,-81.6325,Stolen,Shotgun,63242,539
296433,Adult 18+,Female,Arrested,Suspect,38.3496,-81.6325,Stolen,Shotgun,166020,1188
129714,Adult 18+,Female,Arrested,Suspect,37.6898,-97.3411,Stolen,Shotgun,68952,576
96007,Adult 18+,Male,Arrested,Suspect,29.8946,-90.0702,Stolen,Shotgun,49056,426
96307,Adult 18+,Female,Arrested,Suspect,34.6795,-86.8056,Stolen,Shotgun,49237,428
131827,Adult 18+,Male,Arrested,Suspect,32.7878,-96.7999,Stolen,Shotgun,70178,584
256384,Teen 12-17,Male,Arrested,Suspect,32.7878,-96.7999,Stolen,Shotgun,142447,1049
242427,Adult 18+,Female,Arrested,Suspect,32.7878,-96.7999,Stolen,Shotgun,134204,1001
96546,Adult 18+,Male,Arrested,Suspect,31.5922,-94.6743,Stolen,Shotgun,49382,429
96548,Adult 18+,Male,Arrested,Suspect,44.6865,-91.1297,Stolen,Shotgun,49383,429
96633,Adult 18+,Male,Arrested,Suspect,32.789,-80.0354,Stolen,Shotgun,49437,430
96720,Adult 18+,Male,Arrested,Suspect,27.5322,-82.5655,Stolen,Shotgun,49487,430
96899,Adult 18+,Male,Arrested,Suspect,32.8129,-83.6996,Stolen,Shotgun,49594,431
96902,Adult 18+,Male,Arrested,Suspect,32.8129,-83.6996,Stolen,Shotgun,49594,431
96926,Adult 18+,Male,Arrested,Suspect,42.5612,-90.8308,Stolen,Shotgun,49606,431
96940,Adult 18+,Male,Arrested,Suspect,40.4861,-106.803,Stolen,Shotgun,49613,431
96995,Adult 18+,Male,Arrested,Suspect,45.5515,-94.2263,Stolen,Shotgun,49641,431
159065,Adult 18+,Male,Arrested,Suspect,42.7564,-84.5283,Stolen,Shotgun,85997,682
228392,Adult 18+,Male,Arrested,Suspect,39.294,-76.62,Stolen,Shotgun,126147,950
111645,Adult 18+,Male,Arrested,Suspect,41.4596,-90.8182,Stolen,Shotgun,58253,502
253155,Adult 18+,Male,Arrested,Suspect,41.4596,-90.8182,Stolen,Shotgun,140530,1038
97856,Adult 18+,Male,Arrested,Suspect,31.7741,-81.6326,Stolen,Shotgun,50127,435
97906,Adult 18+,Male,Arrested,Suspect,41.8884,-71.392,Stolen,Shotgun,50158,435
122866,Adult 18+,Male,Arrested,Suspect,42.5302,-89.0482,Stolen,Shotgun,64817,549
98319,Adult 18+,Male,Arrested,Suspect,31.1274,-97.9117,Stolen,Shotgun,50408,437
98360,Adult 18+,Male,Arrested,Suspect,39.7581,-75.5421,Stolen,Shotgun,50432,437
98568,Adult 18+,Female,Arrested,Suspect,38.8127,-97.6497,Stolen,Shotgun,50568,438
98816,Adult 18+,Male,Arrested,Suspect,44.6297,-69.9295,Stolen,Shotgun,50715,440
98819,Adult 18+,Male,Arrested,Suspect,35.9725,-83.9861,Stolen,Shotgun,50718,440
98888,Adult 18+,Male,Arrested,Suspect,41.3005,-95.9566,Stolen,Shotgun,50765,440
100505,Adult 18+,Male,Arrested,Suspect,33.9776,-118.255,Stolen,Shotgun,51721,447
152013,Adult 18+,Male,Arrested,Suspect,33.9776,-118.255,Stolen,Shotgun,81920,657
100589,Adult 18+,Male,Arrested,Suspect,41.3278,-73.2924,Stolen,Shotgun,51772,447
100859,Adult 18+,Male,Arrested,Suspect,30.6504,-96.3226,Stolen,Shotgun,51928,449
100923,Adult 18+,Male,Unharmed,Suspect,42.3112,-71.0904,Stolen,Shotgun,51969,449
337977,Adult 18+,Male,Arrested,Suspect,40.7224,-74.1907,Stolen,Shotgun,191531,1335
101412,Adult 18+,Male,Arrested,Suspect,30.1021,-81.7257,Stolen,Shotgun,52277,451
101417,Adult 18+,Male,Arrested,Suspect,36.7307,-119.769,Stolen,Shotgun,52281,451
101420,Adult 18+,Male,Arrested,Suspect,36.7307,-119.769,Stolen,Shotgun,52281,451
101421,Adult 18+,Female,Injured,Suspect,34.5943,-98.3771,Stolen,Shotgun,52282,451
302668,Adult 18+,Male,Arrested,Suspect,40.1073,-88.2095,Stolen,Shotgun,169675,1209
101680,Adult 18+,Male,Arrested,Suspect,42.9235,-71.4164,Stolen,Shotgun,52436,452
101795,Adult 18+,Male,Arrested,Suspect,38.7296,-94.8443,Stolen,Shotgun,52500,453
101891,Adult 18+,Male,Arrested,Suspect,44.0053,-73.1716,Stolen,Shotgun,52550,453
196080,Adult 18+,Male,Arrested,Suspect,39.6983,-104.837,Stolen,Shotgun,107393,825
266922,Teen 12-17,Male,Unharmed,Suspect,39.6983,-104.837,Stolen,Shotgun,148680,1086
102073,Adult 18+,Male,Arrested,Suspect,33.829,-80.3742,Stolen,Shotgun,52656,454
102141,Adult 18+,Male,Arrested,Suspect,32.6799,-96.6111,Stolen,Shotgun,52689,454
102245,Adult 18+,Male,Arrested,Suspect,36.2103,-86.2827,Stolen,Shotgun,52741,455
102330,Adult 18+,Male,Arrested,Suspect,42.0901,-72.5544,Stolen,Shotgun,52791,455
102521,Adult 18+,Male,Arrested,Suspect,40.8168,-74.1194,Stolen,Shotgun,52902,456
102822,Adult 18+,Male,Arrested,Suspect,36.7647,-119.844,Stolen,Shotgun,53083,458
102867,Adult 18+,Female,Arrested,Suspect,40.7641,-124.147,Stolen,Shotgun,53101,458
102868,Adult 18+,Male,Arrested,Suspect,46.9251,-98.0056,Stolen,Shotgun,53102,458
102947,Adult 18+,Male,Arrested,Suspect,34.2603,-92.0806,Stolen,Shotgun,53148,458
103024,Adult 18+,Male,Arrested,Suspect,45.5434,-122.511,Stolen,Shotgun,53193,459
103041,Adult 18+,Male,Arrested,Suspect,39.3742,-74.4283,Stolen,Shotgun,53201,459
103243,Adult 18+,Male,Arrested,Suspect,43.0587,-76.1501,Stolen,Shotgun,53305,460
103295,Adult 18+,Male,Arrested,Suspect,41.1862,-73.1302,Stolen,Shotgun,53339,460
103303,Adult 18+,Male,Unharmed,Suspect,35.5951,-82.5515,Stolen,Shotgun,53343,460
103450,Adult 18+,Male,Arrested,Suspect,38.8509,-76.917,Stolen,Shotgun,53422,461
103456,Adult 18+,Male,Arrested,Suspect,59.2066,-160.502,Stolen,Shotgun,53426,461
203344,Adult 18+,Male,Arrested,Suspect,42.3447,-71.072,Stolen,Shotgun,111482,854
235201,Adult 18+,Male,Arrested,Suspect,42.3447,-71.072,Stolen,Shotgun,130084,975
235217,Adult 18+,Male,Arrested,Suspect,42.3447,-71.072,Stolen,Shotgun,130084,975
235233,Adult 18+,Male,Arrested,Suspect,42.3447,-71.072,Stolen,Shotgun,130084,975
235235,Adult 18+,Male,Arrested,Suspect,42.3447,-71.072,Stolen,Shotgun,130084,975
235194,Adult 18+,Female,Arrested,Suspect,42.3447,-71.072,Stolen,Shotgun,130084,975
116429,Adult 18+,Male,Arrested,Suspect,36.8408,-119.799,Stolen,Shotgun,61047,524
308755,Adult 18+,Male,Arrested,Suspect,36.8408,-119.799,Stolen,Shotgun,173401,1232
104129,Adult 18+,Female,Arrested,Suspect,42.3078,-71.0672,Stolen,Shotgun,53811,464
104148,Adult 18+,Male,Arrested,Suspect,37.4995,-120.863,Stolen,Shotgun,53822,464
104317,Adult 18+,Female,Arrested,Suspect,36.8401,-88.8028,Stolen,Shotgun,53917,465
104478,Adult 18+,Male,Arrested,Suspect,43.1069,-75.2504,Stolen,Shotgun,54009,466
104730,Adult 18+,Male,Arrested,Suspect,42.2086,-71.1203,Stolen,Shotgun,54163,467
104731,Adult 18+,Male,Arrested,Suspect,42.2086,-71.1203,Stolen,Shotgun,54163,467
104879,Adult 18+,Male,Arrested,Suspect,43.0041,-83.6842,Stolen,Shotgun,54246,467
372270,Adult 18+,Male,Arrested,Suspect,44.6224,-123.075,Stolen,Shotgun,212199,1457
282012,Adult 18+,Male,Arrested,Suspect,43.4734,-89.7433,Stolen,Shotgun,157558,1138
306850,Adult 18+,Male,Arrested,Suspect,38.5844,-121.494,Stolen,Shotgun,172219,1225
127392,Adult 18+,Male,Unharmed,Suspect,38.0701,-84.4621,Stolen,Shotgun,67560,567
105527,Adult 18+,Male,Arrested,Suspect,29.028,-81.2952,Stolen,Shotgun,54613,470
106271,Adult 18+,Male,Arrested,Suspect,33.0253,-97.1046,Stolen,Shotgun,55071,474
106452,Adult 18+,Male,Arrested,Suspect,43.0968,-78.9496,Stolen,Shotgun,55168,475
106492,Adult 18+,Male,Arrested,Suspect,42.9842,-71.4727,Stolen,Shotgun,55197,475
106553,Adult 18+,Male,Arrested,Suspect,41.9368,-103.798,Stolen,Shotgun,55230,475
106593,Adult 18+,Male,Arrested,Suspect,40.7997,-124.17,Stolen,Shotgun,55253,475
106672,Adult 18+,Male,Arrested,Suspect,42.0212,-87.6804,Stolen,Shotgun,55302,476
225242,Adult 18+,Male,Unharmed,Suspect,41.0679,-85.1677,Stolen,Shotgun,124265,938
106906,Adult 18+,Male,Arrested,Suspect,59.0397,-158.458,Stolen,Shotgun,55443,477
355174,Adult 18+,Male,Arrested,Suspect,64.8636,-147.759,Stolen,Shotgun,201798,1394
264158,Adult 18+,Male,Arrested,Suspect,32.7462,-97.3295,Stolen,Shotgun,147046,1075
107349,Adult 18+,Male,Arrested,Suspect,37.1502,-86.0439,Stolen,Shotgun,55710,479
303079,Adult 18+,Male,Unharmed,Suspect,41.7018,-71.144,Stolen,Shotgun,169926,1211
107528,Adult 18+,Male,Arrested,Suspect,42.4652,-83.1836,Stolen,Shotgun,55813,480
107560,Adult 18+,Male,Arrested,Suspect,46.8004,-92.117,Stolen,Shotgun,55831,480
107600,Adult 18+,Male,Arrested,Suspect,45.4146,-122.787,Stolen,Shotgun,55852,480
107631,Adult 18+,Male,Arrested,Suspect,42.1848,-83.605,Stolen,Shotgun,55866,480
107671,Adult 18+,Male,Unharmed,Suspect,40.8838,-73.9065,Stolen,Shotgun,55890,480
398424,Adult 18+,Male,Arrested,Suspect,41.8275,-71.4178,Stolen,Shotgun,228072,1558
108476,Adult 18+,Male,Arrested,Suspect,28.4991,-81.2998,Stolen,Shotgun,56372,485
108633,Adult 18+,Female,Arrested,Suspect,40.8563,-73.3753,Stolen,Shotgun,56467,486
108900,Adult 18+,Female,Arrested,Suspect,42.4913,-79.3253,Stolen,Shotgun,56621,487
109048,Adult 18+,Male,Arrested,Suspect,41.4464,-79.6964,Stolen,Shotgun,56705,488
109081,Adult 18+,Male,Arrested,Suspect,34.2854,-85.1818,Stolen,Shotgun,56726,488
265659,Adult 18+,Male,Arrested,Suspect,34.2854,-85.1818,Stolen,Shotgun,147941,1081
283438,Adult 18+,Male,Arrested,Suspect,41.2924,-95.947,Stolen,Shotgun,158384,1144
109288,Teen 12-17,Male,Arrested,Suspect,40.2087,-74.7478,Stolen,Shotgun,56849,489
109434,Adult 18+,Male,Arrested,Suspect,42.2689,-83.5807,Stolen,Shotgun,56934,489
109687,Adult 18+,Male,Arrested,Suspect,39.5444,-119.743,Stolen,Shotgun,57086,491
305276,Adult 18+,Male,Arrested,Suspect,39.1734,-75.5066,Stolen,Shotgun,171273,1219
109897,Adult 18+,Male,Arrested,Suspect,44.5356,-75.6625,Stolen,Shotgun,57208,492
109950,Adult 18+,Male,Arrested,Suspect,41.9715,-87.8954,Stolen,Shotgun,57241,492
109982,Adult 18+,Male,Arrested,Suspect,34.275,-85.1833,Stolen,Shotgun,57261,492
109994,Adult 18+,Male,Arrested,Suspect,39.6634,-86.1205,Stolen,Shotgun,57267,492
110125,Adult 18+,Male,Arrested,Suspect,39.9308,-105.074,Stolen,Shotgun,57346,493
110243,Adult 18+,Male,Arrested,Suspect,40.9343,-124.114,Stolen,Shotgun,57416,494
110265,Adult 18+,Male,Arrested,Suspect,42.3038,-71.4101,Stolen,Shotgun,57431,494
110366,Adult 18+,Male,Arrested,Suspect,42.0894,-72.5592,Stolen,Shotgun,57495,494
110497,Adult 18+,Male,Arrested,Suspect,25.9604,-97.5145,Stolen,Shotgun,57586,495
110741,Adult 18+,Male,Arrested,Suspect,35.5589,-80.4062,Stolen,Shotgun,57726,496
110762,Adult 18+,Male,Arrested,Suspect,26.2922,-81.801,Stolen,Shotgun,57741,497
111053,Adult 18+,Male,Arrested,Suspect,39.0767,-108.549,Stolen,Shotgun,57896,498
316302,Adult 18+,Male,Unharmed,Suspect,39.0767,-108.549,Stolen,Shotgun,178044,1262
310195,Adult 18+,Male,Arrested,Suspect,43.736,-87.7286,Stolen,Shotgun,174285,1237
111410,Adult 18+,Male,Arrested,Suspect,33.705,-78.8682,Stolen,Shotgun,58109,500
111641,Adult 18+,Male,Arrested,Suspect,39.7564,-75.5678,Stolen,Shotgun,58249,502
111672,Adult 18+,Male,Arrested,Suspect,42.3058,-71.5295,Stolen,Shotgun,58271,502
111738,Adult 18+,Female,Arrested,Suspect,33.7072,-78.9093,Stolen,Shotgun,58310,502
111967,Adult 18+,Male,Arrested,Suspect,42.292,-71.1175,Stolen,Shotgun,58438,503
112464,Adult 18+,Male,Arrested,Suspect,46.1612,-122.909,Stolen,Shotgun,58747,506
112705,Adult 18+,Male,Arrested,Suspect,62.9049,-164.337,Stolen,Shotgun,58897,507
112768,Adult 18+,Male,Arrested,Suspect,44.5028,-73.1965,Stolen,Shotgun,58935,508
112808,Adult 18+,Male,Arrested,Suspect,42.0864,-76.827,Stolen,Shotgun,58957,508
112880,Adult 18+,Male,Arrested,Suspect,25.8788,-80.126,Stolen,Shotgun,59007,508
113018,Adult 18+,Male,Arrested,Suspect,20.8332,-156.289,Stolen,Shotgun,59089,509
113114,Adult 18+,Male,Arrested,Suspect,40.9256,-72.6969,Stolen,Shotgun,59145,509
113140,Adult 18+,Male,Arrested,Suspect,42.6444,-71.3105,Stolen,Shotgun,59155,510
113190,Adult 18+,Male,Arrested,Suspect,42.4117,-82.9691,Stolen,Shotgun,59180,510
195981,Adult 18+,Male,Injured,Suspect,27.9816,-82.4349,Stolen,Shotgun,107334,825
113620,Adult 18+,Male,Arrested,Suspect,42.3276,-71.0706,Stolen,Shotgun,59425,512
113621,Adult 18+,Male,Arrested,Suspect,42.3276,-71.0706,Stolen,Shotgun,59425,512
113729,Adult 18+,Male,Unharmed,Suspect,40.0298,-123.584,Stolen,Shotgun,59486,512
113875,Adult 18+,Male,Arrested,Suspect,39.8952,-75.1241,Stolen,Shotgun,59565,513
