custody_id,participant_age_group,participant_gender,participant_status,participant_type,latitude,longitude,gun_stolen,gun_type,incident_id,date_fk
301718,Adult 18+,Male,Injured,Victim,35.2315,-78.935,Irrelevant,Irrelevant,169111,1206
301740,Adult 18+,Male,Killed,Victim,29.2835,-98.3942,Irrelevant,Irrelevant,169125,1206
301761,Adult 18+,Male,Injured,Victim,45.5208,-122.657,Irrelevant,Irrelevant,169139,1206
301773,Adult 18+,Male,Injured,Victim,28.8039,-81.3489,Irrelevant,Irrelevant,169145,1206
301776,Adult 18+,Male,Killed,Victim,35.445,-97.3903,Irrelevant,Irrelevant,169146,1206
301778,Adult 18+,Male,Killed,Victim,35.445,-97.3903,Irrelevant,Irrelevant,169146,1206
301777,Adult 18+,Female,Killed,Victim,35.445,-97.3903,Irrelevant,Irrelevant,169146,1206
301814,Adult 18+,Male,Killed,Victim,33.9188,-117.901,Irrelevant,Irrelevant,169170,1206
301838,Adult 18+,Male,Injured,Victim,41.7617,-72.6746,Irrelevant,Irrelevant,169188,1206
301848,Teen 12-17,Male,Injured,Victim,41.8696,-72.4572,Irrelevant,Irrelevant,169193,1206
301850,Teen 12-17,Male,Killed,Victim,26.1609,-80.2224,Irrelevant,Irrelevant,169194,1206
301890,Adult 18+,Male,Killed,Victim,36.1085,-119.567,Irrelevant,Irrelevant,169215,1206
301894,Adult 18+,Male,Killed,Victim,34.0194,-117.676,Irrelevant,Irrelevant,169218,1206
301895,Adult 18+,Male,Killed,Victim,34.0194,-117.676,Irrelevant,Irrelevant,169218,1206
301908,Adult 18+,Male,Killed,Victim,42.2104,-83.495,Irrelevant,Irrelevant,169225,1207
301930,Adult 18+,Male,Injured,Victim,44.9798,-93.0786,Irrelevant,Irrelevant,169243,1207
301931,Adult 18+,Female,Injured,Victim,44.9798,-93.0786,Irrelevant,Irrelevant,169243,1207
301933,Adult 18+,Male,Killed,Victim,38.5571,-75.5863,Irrelevant,Irrelevant,169244,1207
301944,Adult 18+,Male,Killed,Victim,37.1128,-94.4871,Irrelevant,Irrelevant,169250,1207
301945,Adult 18+,Male,Injured,Victim,37.1128,-94.4871,Irrelevant,Irrelevant,169250,1207
301950,Adult 18+,Male,Killed,Victim,47.6028,-122.331,Irrelevant,Irrelevant,169252,1207
301952,Adult 18+,Female,Killed,Victim,35.575,-82.9849,Irrelevant,Irrelevant,169253,1207
301959,Adult 18+,Male,Injured,Victim,43.02,-88.1068,Irrelevant,Irrelevant,169257,1207
301958,Adult 18+,Female,Injured,Victim,43.02,-88.1068,Irrelevant,Irrelevant,169257,1207
301957,Teen 12-17,Male,Injured,Victim,43.02,-88.1068,Irrelevant,Irrelevant,169257,1207
301982,Adult 18+,Male,Killed,Victim,36.5381,-80.016,Irrelevant,Irrelevant,169272,1207
301992,Adult 18+,Male,Killed,Victim,29.5039,-98.3126,Irrelevant,Irrelevant,169277,1207
302001,Adult 18+,Male,Killed,Victim,37.5168,-77.5031,Irrelevant,Irrelevant,169281,1207
302006,Adult 18+,Male,Killed,Victim,44.9523,-93.0564,Irrelevant,Irrelevant,169285,1207
302007,Adult 18+,Male,Injured,Victim,44.9523,-93.0564,Irrelevant,Irrelevant,169285,1207
302015,Adult 18+,Male,Killed,Victim,37.4774,-77.4866,Irrelevant,Irrelevant,169288,1207
302035,Adult 18+,Male,Injured,Victim,30.3718,-88.5463,Irrelevant,Irrelevant,169297,1207
302037,Adult 18+,Male,Killed,Victim,30.5824,-84.5812,Irrelevant,Irrelevant,169298,1207
302046,Teen 12-17,Male,Unharmed,Victim,29.5158,-98.704,Irrelevant,Irrelevant,169301,1207
302047,Adult 18+,Male,Killed,Victim,31.7689,-106.3,Irrelevant,Irrelevant,169302,1207
302048,Adult 18+,Male,Injured,Victim,31.7689,-106.3,Irrelevant,Irrelevant,169302,1207
302052,Adult 18+,Male,Injured,Victim,37.968,-87.5474,Irrelevant,Irrelevant,169304,1207
302057,Adult 18+,Male,Injured,Victim,32.4617,-93.8657,Irrelevant,Irrelevant,169307,1207
291961,Adult 18+,Male,Injured,Victim,43.0402,-76.1674,Irrelevant,Irrelevant,163378,1174
302087,Adult 18+,Male,Injured,Victim,37.9695,-122.033,Irrelevant,Irrelevant,169327,1207
302092,Adult 18+,Female,Injured,Victim,26.1106,-81.7493,Irrelevant,Irrelevant,169329,1207
302091,Adult 18+,Female,Killed,Victim,26.1106,-81.7493,Irrelevant,Irrelevant,169329,1207
302103,Adult 18+,Male,Injured,Victim,30.7654,-86.1692,Irrelevant,Irrelevant,169338,1207
302108,Adult 18+,Male,Injured,Victim,46.7625,-92.1341,Irrelevant,Irrelevant,169341,1207
302110,Adult 18+,Male,Killed,Victim,28.2802,-81.4365,Irrelevant,Irrelevant,169342,1207
332338,Adult 18+,Male,Injured,Victim,41.1799,-73.2065,Irrelevant,Irrelevant,188084,1316
302122,Adult 18+,Male,Killed,Victim,40.715,-74.2555,Irrelevant,Irrelevant,169349,1207
302124,Adult 18+,Male,Killed,Victim,40.715,-74.2555,Irrelevant,Irrelevant,169349,1207
302123,Adult 18+,Female,Killed,Victim,40.715,-74.2555,Irrelevant,Irrelevant,169349,1207
302138,Adult 18+,Male,Killed,Victim,29.0023,-81.9173,Irrelevant,Irrelevant,169358,1207
302139,Adult 18+,Male,Killed,Victim,29.0023,-81.9173,Irrelevant,Irrelevant,169358,1207
302155,Adult 18+,Male,Killed,Victim,41.0505,-111.965,Irrelevant,Irrelevant,169366,1207
302168,Adult 18+,Male,Killed,Victim,32.4491,-93.7815,Irrelevant,Irrelevant,169373,1207
302169,Adult 18+,Male,Injured,Victim,32.4491,-93.7815,Irrelevant,Irrelevant,169373,1207
302172,Adult 18+,Male,Injured,Victim,32.4491,-93.7815,Irrelevant,Irrelevant,169373,1207
302170,Adult 18+,Female,Injured,Victim,32.4491,-93.7815,Irrelevant,Irrelevant,169373,1207
302177,Adult 18+,Male,Killed,Victim,39.7685,-86.155,Irrelevant,Irrelevant,169377,1207
302203,Adult 18+,Male,Injured,Victim,29.5003,-98.3166,Irrelevant,Irrelevant,169397,1208
302204,Adult 18+,Male,Injured,Victim,29.5003,-98.3166,Irrelevant,Irrelevant,169397,1208
302220,Adult 18+,Male,Killed,Victim,35.2558,-77.5729,Irrelevant,Irrelevant,169407,1208
302292,Adult 18+,Female,Killed,Victim,26.6183,-80.1311,Irrelevant,Irrelevant,169456,1208
302311,Adult 18+,Male,Killed,Victim,34.986,-78.9631,Irrelevant,Irrelevant,169466,1208
302375,Adult 18+,Female,Injured,Victim,32.9357,-80.0432,Irrelevant,Irrelevant,169505,1208
302388,Adult 18+,Male,Killed,Victim,34.3169,-78.288,Irrelevant,Irrelevant,169513,1208
302393,Adult 18+,Male,Killed,Victim,33.3768,-94.0956,Irrelevant,Irrelevant,169517,1208
302415,Adult 18+,Female,Injured,Victim,41.2588,-95.9573,Irrelevant,Irrelevant,169529,1208
302429,Adult 18+,Male,Killed,Victim,39.9509,-83.0703,Irrelevant,Irrelevant,169537,1208
302440,Adult 18+,Male,Killed,Victim,33.5764,-86.7707,Irrelevant,Irrelevant,169543,1208
302452,Adult 18+,Male,Killed,Victim,38.2333,-85.7789,Irrelevant,Irrelevant,169552,1208
302476,Adult 18+,Male,Injured,Victim,39.6955,-83.9346,Irrelevant,Irrelevant,169567,1208
323950,Adult 18+,Male,Killed,Victim,30.4845,-91.1183,Irrelevant,Irrelevant,182851,1287
302509,Adult 18+,Male,Killed,Victim,37.3247,-121.822,Irrelevant,Irrelevant,169589,1209
302527,Adult 18+,Male,Injured,Victim,42.6368,-71.3202,Irrelevant,Irrelevant,169598,1209
302530,Adult 18+,Female,Killed,Victim,39.3267,-76.5645,Irrelevant,Irrelevant,169600,1209
302542,Teen 12-17,Male,Injured,Victim,41.8114,-71.4544,Irrelevant,Irrelevant,169606,1209
302559,Adult 18+,Male,Injured,Victim,35.0888,-89.892,Irrelevant,Irrelevant,169617,1209
302560,Adult 18+,Male,Injured,Victim,35.0888,-89.892,Irrelevant,Irrelevant,169617,1209
302561,Adult 18+,Male,Injured,Victim,35.0888,-89.892,Irrelevant,Irrelevant,169617,1209
302558,Adult 18+,Female,Injured,Victim,35.0888,-89.892,Irrelevant,Irrelevant,169617,1209
302563,Adult 18+,Male,Injured,Victim,41.7654,-87.647,Irrelevant,Irrelevant,169618,1209
302566,Adult 18+,Female,Injured,Victim,33.0765,-84.9195,Irrelevant,Irrelevant,169619,1209
47565,Adult 18+,Male,Injured,Victim,40.7392,-74.1951,Irrelevant,Irrelevant,24216,268
302577,Adult 18+,Male,Injured,Victim,40.7392,-74.1951,Irrelevant,Irrelevant,169627,1209
302579,Adult 18+,Male,Killed,Victim,39.7519,-105.001,Irrelevant,Irrelevant,169628,1209
302599,Adult 18+,Male,Injured,Victim,40.0515,-96.5768,Irrelevant,Irrelevant,169637,1209
302609,Adult 18+,Male,Killed,Victim,39.7895,-84.2084,Irrelevant,Irrelevant,169642,1209
302611,Adult 18+,Female,Killed,Victim,43.0242,-87.9267,Irrelevant,Irrelevant,169643,1209
302623,Adult 18+,Male,Killed,Victim,33.6983,-117.791,Irrelevant,Irrelevant,169650,1209
302622,Adult 18+,Female,Killed,Victim,33.6983,-117.791,Irrelevant,Irrelevant,169650,1209
302645,Adult 18+,Female,Injured,Victim,40.551,-105.09,Irrelevant,Irrelevant,169661,1209
302646,Teen 12-17,Male,Injured,Victim,40.551,-105.09,Irrelevant,Irrelevant,169661,1209
302644,Adult 18+,Male,Arrested,Victim,40.551,-105.09,Irrelevant,Irrelevant,169661,1209
290508,Adult 18+,Male,Injured,Victim,41.1223,-73.4326,Irrelevant,Irrelevant,162536,1168
312457,Adult 18+,Male,Injured,Victim,41.1223,-73.4326,Irrelevant,Irrelevant,175676,1246
302660,Adult 18+,Male,Injured,Victim,30.8595,-86.1802,Irrelevant,Irrelevant,169669,1209
302659,Adult 18+,Female,Injured,Victim,30.8595,-86.1802,Irrelevant,Irrelevant,169669,1209
302662,Adult 18+,Male,Killed,Victim,33.5407,-86.7391,Irrelevant,Irrelevant,169670,1209
302669,Adult 18+,Female,Injured,Victim,45.3908,-122.28,Irrelevant,Irrelevant,169676,1209
304923,Adult 18+,Female,Injured,Victim,29.3594,-98.4461,Irrelevant,Irrelevant,171062,1218
302671,Adult 18+,Female,Killed,Victim,29.3594,-98.4461,Irrelevant,Irrelevant,169677,1209
302675,Adult 18+,Male,Injured,Victim,31.5644,-91.3672,Irrelevant,Irrelevant,169680,1209
302679,Adult 18+,Male,Injured,Victim,35.6149,-91.2592,Irrelevant,Irrelevant,169682,1209
302678,Adult 18+,Female,Injured,Victim,35.6149,-91.2592,Irrelevant,Irrelevant,169682,1209
302682,Adult 18+,Male,Killed,Victim,35.3125,-81.1682,Irrelevant,Irrelevant,169683,1209
302684,Adult 18+,Male,Injured,Victim,33.7041,-78.9106,Irrelevant,Irrelevant,169684,1209
302698,Adult 18+,Female,Killed,Victim,38.7022,-90.2627,Irrelevant,Irrelevant,169692,1209
302714,Adult 18+,Male,Injured,Victim,41.3577,-82.1072,Irrelevant,Irrelevant,169703,1209
302730,Adult 18+,Male,Killed,Victim,39.0935,-86.8551,Irrelevant,Irrelevant,169712,1209
302745,Adult 18+,Male,Injured,Victim,32.3302,-90.2583,Irrelevant,Irrelevant,169721,1209
302755,Teen 12-17,Male,Killed,Victim,33.4579,-86.8852,Irrelevant,Irrelevant,169727,1209
182507,Adult 18+,Male,Injured,Victim,35.6739,-80.4862,Irrelevant,Irrelevant,99636,771
102363,Adult 18+,Male,Injured,Victim,38.3623,-81.6479,Irrelevant,Irrelevant,52812,455
324677,Adult 18+,Male,Injured,Victim,38.3623,-81.6479,Irrelevant,Irrelevant,183288,1290
302794,Adult 18+,Female,Injured,Victim,34.8203,-87.4504,Irrelevant,Irrelevant,169747,1210
302833,Adult 18+,Female,Killed,Victim,29.5226,-98.3893,Irrelevant,Irrelevant,169769,1210
302840,Adult 18+,Male,Killed,Victim,35.0587,-106.576,Irrelevant,Irrelevant,169775,1210
302845,Adult 18+,Male,Injured,Victim,34.7407,-92.3719,Irrelevant,Irrelevant,169778,1210
302878,Adult 18+,Female,Unharmed,Victim,39.9575,-75.2691,Irrelevant,Irrelevant,169801,1210
302885,Adult 18+,Female,Injured,Victim,35.2757,-80.793,Irrelevant,Irrelevant,169805,1210
302900,Adult 18+,Male,Killed,Victim,40.5116,-80.1266,Irrelevant,Irrelevant,169814,1210
302905,Adult 18+,Male,Killed,Victim,39.3441,-76.5697,Irrelevant,Irrelevant,169816,1210
302921,Adult 18+,Male,Killed,Victim,32.7458,-97.2917,Irrelevant,Irrelevant,169827,1210
302922,Adult 18+,Male,Injured,Victim,32.7458,-97.2917,Irrelevant,Irrelevant,169827,1210
302927,Teen 12-17,Male,Injured,Victim,41.9684,-87.7233,Irrelevant,Irrelevant,169829,1210
302951,Adult 18+,Male,Killed,Victim,37.2233,-93.3105,Irrelevant,Irrelevant,169846,1210
302970,Adult 18+,Male,Killed,Victim,38.9317,-76.959,Irrelevant,Irrelevant,169860,1210
302971,Adult 18+,Female,Injured,Victim,38.9317,-76.959,Irrelevant,Irrelevant,169860,1210
302982,Adult 18+,Male,Killed,Victim,35.6646,-81.9359,Irrelevant,Irrelevant,169867,1210
303026,Adult 18+,Male,Killed,Victim,40.7576,-74.1697,Irrelevant,Irrelevant,169894,1210
122572,Adult 18+,Male,Injured,Victim,40.7873,-76.5666,Irrelevant,Irrelevant,64648,548
303059,Adult 18+,Male,Killed,Victim,38.9367,-94.7253,Irrelevant,Irrelevant,169917,1211
303062,Adult 18+,Male,Injured,Victim,42.8252,-86.1379,Irrelevant,Irrelevant,169918,1211
303069,Adult 18+,Male,Unharmed,Victim,38.6686,-90.1727,Irrelevant,Irrelevant,169922,1211
262127,Adult 18+,Male,Killed,Victim,30.3348,-81.5705,Irrelevant,Irrelevant,145852,1068
262128,Adult 18+,Male,Injured,Victim,30.3348,-81.5705,Irrelevant,Irrelevant,145852,1068
303074,Adult 18+,Male,Injured,Victim,30.3348,-81.5705,Irrelevant,Irrelevant,169925,1211
303075,Adult 18+,Male,Injured,Victim,30.3348,-81.5705,Irrelevant,Irrelevant,169925,1211
303076,Adult 18+,Male,Injured,Victim,30.3348,-81.5705,Irrelevant,Irrelevant,169925,1211
303088,Adult 18+,Male,Killed,Victim,41.4902,-90.5357,Irrelevant,Irrelevant,169933,1211
303090,Adult 18+,Female,Injured,Victim,38.9289,-104.734,Irrelevant,Irrelevant,169934,1211
303110,Adult 18+,Male,Killed,Victim,34.6949,-118.13,Irrelevant,Irrelevant,169950,1211
303127,Adult 18+,Male,Killed,Victim,34.1644,-79.6415,Irrelevant,Irrelevant,169961,1211
303136,Adult 18+,Male,Injured,Victim,38.5343,-90.0293,Irrelevant,Irrelevant,169967,1211
303146,Adult 18+,Male,Killed,Victim,36.6667,-87.4118,Irrelevant,Irrelevant,169975,1211
303147,Adult 18+,Female,Killed,Victim,36.6667,-87.4118,Irrelevant,Irrelevant,169975,1211
303164,Adult 18+,Male,Killed,Victim,37.9309,-122.368,Irrelevant,Irrelevant,169986,1211
303165,Adult 18+,Male,Injured,Victim,37.9309,-122.368,Irrelevant,Irrelevant,169986,1211
259917,Teen 12-17,Male,Injured,Victim,37.5233,-77.3994,Irrelevant,Irrelevant,144540,1060
303173,Adult 18+,Male,Killed,Victim,38.2524,-85.7691,Irrelevant,Irrelevant,169991,1211
303177,Adult 18+,Female,Killed,Victim,30.0378,-89.9069,Irrelevant,Irrelevant,169993,1211
183525,Adult 18+,Female,Unharmed,Victim,30.0378,-89.9069,Irrelevant,Irrelevant,100222,776
303181,Adult 18+,Male,Injured,Victim,41.7389,-71.3197,Irrelevant,Irrelevant,169994,1211
303803,Teen 12-17,Male,Killed,Victim,30.5441,-92.0868,Irrelevant,Irrelevant,170384,1214
303238,Adult 18+,Male,Killed,Victim,26.1154,-80.1656,Irrelevant,Irrelevant,170032,1211
303245,Adult 18+,Male,Injured,Victim,38.8908,-76.9527,Irrelevant,Irrelevant,170037,1211
303262,Adult 18+,Male,Injured,Victim,34.9465,-89.4433,Irrelevant,Irrelevant,170049,1212
303276,Adult 18+,Male,Killed,Victim,42.4273,-83.0676,Irrelevant,Irrelevant,170056,1212
303278,Adult 18+,Female,Killed,Victim,36.3798,-105.589,Irrelevant,Irrelevant,170057,1212
303285,Adult 18+,Female,Injured,Victim,29.6749,-95.5558,Irrelevant,Irrelevant,170063,1212
303301,Adult 18+,Female,Injured,Victim,41.5327,-87.5084,Irrelevant,Irrelevant,170071,1212
303307,Adult 18+,Male,Killed,Victim,39.33,-76.6583,Irrelevant,Irrelevant,170073,1212
303316,Adult 18+,Male,Injured,Victim,41.5013,-74.0173,Irrelevant,Irrelevant,170080,1212
303357,Adult 18+,Male,Killed,Victim,26.5678,-80.1096,Irrelevant,Irrelevant,170110,1212
363628,Adult 18+,Male,Injured,Victim,42.9377,-78.8184,Irrelevant,Irrelevant,207007,1425
303375,Adult 18+,Female,Killed,Victim,42.4842,-88.22,Irrelevant,Irrelevant,170117,1212
303390,Adult 18+,Male,Killed,Victim,31.9993,-87.2823,Irrelevant,Irrelevant,170125,1212
303398,Adult 18+,Female,Killed,Victim,34.6419,-106.72,Irrelevant,Irrelevant,170132,1212
303400,Adult 18+,Male,Unharmed,Victim,33.7862,-84.3864,Irrelevant,Irrelevant,170133,1212
303408,Child 0-11,Female,Injured,Victim,38.2403,-85.7898,Irrelevant,Irrelevant,170137,1212
303426,Adult 18+,Male,Injured,Victim,42.5127,-90.669,Irrelevant,Irrelevant,170149,1212
303429,Adult 18+,Female,Killed,Victim,39.9589,-75.2057,Irrelevant,Irrelevant,170151,1212
303455,Adult 18+,Female,Killed,Victim,39.8159,-84.2909,Irrelevant,Irrelevant,170167,1212
303457,Adult 18+,Male,Arrested,Victim,43.592,-83.8471,Irrelevant,Irrelevant,170168,1212
303481,Adult 18+,Male,Killed,Victim,42.3096,-86.1141,Irrelevant,Irrelevant,170184,1212
328351,Adult 18+,Male,Killed,Victim,39.7423,-75.5635,Irrelevant,Irrelevant,185602,1303
356520,Adult 18+,Male,Injured,Victim,39.7423,-75.5635,Irrelevant,Irrelevant,202573,1398
303514,Adult 18+,Male,Injured,Victim,38.6517,-76.8826,Irrelevant,Irrelevant,170205,1213
303513,Adult 18+,Female,Killed,Victim,38.6517,-76.8826,Irrelevant,Irrelevant,170205,1213
303539,Adult 18+,Male,Killed,Victim,28.9433,-81.3227,Irrelevant,Irrelevant,170221,1213
303557,Adult 18+,Male,Killed,Victim,38.7859,-90.4956,Irrelevant,Irrelevant,170232,1213
303572,Adult 18+,Female,Killed,Victim,33.4893,-86.8364,Irrelevant,Irrelevant,170241,1213
303582,Adult 18+,Male,Killed,Victim,37.7879,-122.196,Irrelevant,Irrelevant,170246,1213
303588,Adult 18+,Female,Injured,Victim,32.8663,-83.5922,Irrelevant,Irrelevant,170249,1213
303622,Adult 18+,Male,Killed,Victim,33.4062,-90.8998,Irrelevant,Irrelevant,170272,1213
303625,Adult 18+,Male,Killed,Victim,33.0145,-96.6644,Irrelevant,Irrelevant,170273,1213
303644,Adult 18+,Male,Injured,Victim,33.4744,-81.9637,Irrelevant,Irrelevant,170289,1213
303655,Teen 12-17,Male,Killed,Victim,40.9192,-74.1644,Irrelevant,Irrelevant,170297,1213
303658,Child 0-11,Female,Killed,Victim,30.3525,-81.6648,Irrelevant,Irrelevant,170298,1213
303659,Child 0-11,Male,Injured,Victim,30.3525,-81.6648,Irrelevant,Irrelevant,170298,1213
303679,Adult 18+,Male,Injured,Victim,39.5441,-119.794,Irrelevant,Irrelevant,170310,1213
303692,Adult 18+,Male,Killed,Victim,32.5042,-94.7205,Irrelevant,Irrelevant,170318,1213
