custody_id,participant_age_group,participant_gender,participant_status,participant_type,latitude,longitude,gun_stolen,gun_type,incident_id,date_fk
222997,Adult 18+,Male,Unharmed,Victim,33.5939,-83.4641,Irrelevant,Irrelevant,122910,930
223204,Adult 18+,Male,Unharmed,Victim,28.5463,-81.4131,Irrelevant,Irrelevant,123029,930
223403,Adult 18+,Female,Unharmed,Victim,42.6998,-71.1722,Irrelevant,Irrelevant,123135,931
223894,Adult 18+,Male,Unharmed,Victim,47.8729,-121.853,Irrelevant,Irrelevant,123436,933
223895,Adult 18+,Female,Unharmed,Victim,47.8729,-121.853,Irrelevant,Irrelevant,123436,933
226191,Adult 18+,Male,Unharmed,Victim,29.5074,-95.0944,Irrelevant,Irrelevant,124812,942
226919,Adult 18+,Male,Unharmed,Victim,29.9954,-95.6044,Irrelevant,Irrelevant,125254,944
226949,Adult 18+,Male,Unharmed,Victim,41.8675,-71.0511,Irrelevant,Irrelevant,125274,945
227139,Adult 18+,Male,Unharmed,Victim,27.8608,-82.3294,Irrelevant,Irrelevant,125390,945
227195,Adult 18+,Male,Arrested,Victim,42.1016,-86.4544,Irrelevant,Irrelevant,125424,946
227457,Adult 18+,Male,Unharmed,Victim,29.6833,-95.7,Irrelevant,Irrelevant,125584,946
227772,Adult 18+,Male,Unharmed,Victim,27.275,-80.3503,Irrelevant,Irrelevant,125773,948
228340,Adult 18+,Male,Unharmed,Victim,31.8735,-102.326,Irrelevant,Irrelevant,126117,950
228346,Adult 18+,Male,Unharmed,Victim,32.7678,-96.6228,Irrelevant,Irrelevant,126121,950
228585,Adult 18+,Female,Unharmed,Victim,29.7452,-95.5762,Irrelevant,Irrelevant,126259,951
229411,Adult 18+,Male,Unharmed,Victim,33.327,-83.7258,Irrelevant,Irrelevant,126737,954
230440,Adult 18+,Male,Unharmed,Victim,26.3247,-80.1606,Irrelevant,Irrelevant,127347,958
230708,Adult 18+,Male,Unharmed,Victim,36.9423,-90.4556,Irrelevant,Irrelevant,127493,959
231728,Adult 18+,Male,Unharmed,Victim,32.8138,-96.7823,Irrelevant,Irrelevant,128092,963
232569,Adult 18+,Male,Unharmed,Victim,45.3891,-122.776,Irrelevant,Irrelevant,128570,965
232567,Adult 18+,Female,Unharmed,Victim,45.3891,-122.776,Irrelevant,Irrelevant,128570,965
232568,Adult 18+,Female,Unharmed,Victim,45.3891,-122.776,Irrelevant,Irrelevant,128570,965
232678,Adult 18+,Male,Unharmed,Victim,39.7584,-86.0889,Irrelevant,Irrelevant,128629,966
232679,Adult 18+,Female,Unharmed,Victim,39.7584,-86.0889,Irrelevant,Irrelevant,128629,966
232789,Adult 18+,Female,Unharmed,Victim,32.2837,-90.0887,Irrelevant,Irrelevant,128693,966
233706,Adult 18+,Male,Arrested,Victim,27.836,-82.3559,Irrelevant,Irrelevant,129211,970
234713,Adult 18+,Male,Arrested,Victim,42.3493,-84.6428,Irrelevant,Irrelevant,129795,974
236411,Adult 18+,Male,Unharmed,Victim,40.7768,-73.8179,Irrelevant,Irrelevant,130694,979
237136,Adult 18+,Female,Unharmed,Victim,46.0062,-112.546,Irrelevant,Irrelevant,131100,982
238063,Adult 18+,Male,Unharmed,Victim,37.4867,-82.5293,Irrelevant,Irrelevant,131638,985
239307,Adult 18+,Male,Unharmed,Victim,47.9198,-122.204,Irrelevant,Irrelevant,132358,990
240872,Adult 18+,Male,Unharmed,Victim,34.9978,-85.2497,Irrelevant,Irrelevant,133236,995
240873,Adult 18+,Female,Unharmed,Victim,34.9978,-85.2497,Irrelevant,Irrelevant,133236,995
241469,Adult 18+,Male,Unharmed,Victim,33.7113,-84.1834,Irrelevant,Irrelevant,133611,998
241778,Adult 18+,Male,Unharmed,Victim,30.6002,-81.5755,Irrelevant,Irrelevant,133799,999
242603,Adult 18+,Male,Unharmed,Victim,33.8327,-84.3687,Irrelevant,Irrelevant,134319,1001
242616,Adult 18+,Male,Unharmed,Victim,34.0903,-117.911,Irrelevant,Irrelevant,134327,1001
242758,Adult 18+,Male,Unharmed,Victim,32.619,-96.8235,Irrelevant,Irrelevant,134407,1002
243158,Adult 18+,Male,Arrested,Victim,39.148,-76.6855,Irrelevant,Irrelevant,134645,1004
245399,Adult 18+,Female,Unharmed,Victim,37.4813,-86.3023,Irrelevant,Irrelevant,135961,1012
245443,Adult 18+,Female,Unharmed,Victim,40.4946,-86.1371,Irrelevant,Irrelevant,135981,1012
245444,Child 0-11,Female,Unharmed,Victim,40.4946,-86.1371,Irrelevant,Irrelevant,135981,1012
246067,Adult 18+,Male,Unharmed,Victim,40.0188,-75.0594,Irrelevant,Irrelevant,136331,1014
246542,Adult 18+,Male,Unharmed,Victim,29.531,-98.6732,Irrelevant,Irrelevant,136605,1016
247390,Adult 18+,Male,Unharmed,Victim,36.1233,-79.4164,Irrelevant,Irrelevant,137090,1019
247522,Adult 18+,Male,Unharmed,Victim,31.5861,-97.1901,Irrelevant,Irrelevant,137170,1019
247705,Adult 18+,Male,Unharmed,Victim,40.6069,-111.892,Irrelevant,Irrelevant,137279,1020
247794,Child 0-11,Male,Injured,Victim,36.9569,-92.6594,Irrelevant,Irrelevant,137327,1020
248091,Adult 18+,Male,Unharmed,Victim,33.9275,-84.0592,Irrelevant,Irrelevant,137490,1021
248554,Adult 18+,Male,Unharmed,Victim,26.1274,-80.1853,Irrelevant,Irrelevant,137773,1022
248964,Adult 18+,Male,Unharmed,Victim,33.7955,-84.0603,Irrelevant,Irrelevant,138022,1024
249882,Adult 18+,Male,Unharmed,Victim,33.5562,-84.4031,Irrelevant,Irrelevant,138578,1027
249978,Adult 18+,Female,Unharmed,Victim,33.5097,-112.185,Irrelevant,Irrelevant,138634,1027
250408,Adult 18+,Male,Unharmed,Victim,33.4083,-112.069,Irrelevant,Irrelevant,138879,1029
252546,Adult 18+,Male,Arrested,Victim,38.056,-92.7856,Irrelevant,Irrelevant,140166,1036
252708,Adult 18+,Male,Unharmed,Victim,28.0026,-82.1869,Irrelevant,Irrelevant,140254,1036
252998,Adult 18+,Male,Arrested,Victim,38.6506,-90.2895,Irrelevant,Irrelevant,140440,1037
254068,Adult 18+,Female,Unharmed,Victim,39.9248,-82.9391,Irrelevant,Irrelevant,141062,1041
120367,Adult 18+,Male,Unharmed,Victim,38.8587,-77.2261,Irrelevant,Irrelevant,63360,540
120368,Adult 18+,Female,Unharmed,Victim,38.8587,-77.2261,Irrelevant,Irrelevant,63360,540
120369,Adult 18+,Female,Unharmed,Victim,38.8587,-77.2261,Irrelevant,Irrelevant,63360,540
120371,Adult 18+,Female,Unharmed,Victim,38.8587,-77.2261,Irrelevant,Irrelevant,63360,540
254514,Adult 18+,Male,Arrested,Victim,33.4292,-111.909,Irrelevant,Irrelevant,141348,1042
254847,Adult 18+,Male,Arrested,Victim,25.8296,-80.233,Irrelevant,Irrelevant,141566,1044
254962,Child 0-11,Female,Injured,Victim,38.9981,-94.5569,Irrelevant,Irrelevant,141633,1044
254961,Adult 18+,Male,Arrested,Victim,38.9981,-94.5569,Irrelevant,Irrelevant,141633,1044
254963,Adult 18+,Female,Arrested,Victim,38.9981,-94.5569,Irrelevant,Irrelevant,141633,1044
254972,Adult 18+,Male,Arrested,Victim,42.9902,-87.9481,Irrelevant,Irrelevant,141640,1044
255047,Adult 18+,Male,Arrested,Victim,39.1956,-94.5668,Irrelevant,Irrelevant,141682,1044
255271,Adult 18+,Male,Unharmed,Victim,30.2853,-90.9214,Irrelevant,Irrelevant,141814,1045
256889,Adult 18+,Male,Unharmed,Victim,39.9666,-75.2147,Irrelevant,Irrelevant,142761,1050
256888,Adult 18+,Female,Unharmed,Victim,39.9666,-75.2147,Irrelevant,Irrelevant,142761,1050
256990,Adult 18+,Male,Unharmed,Victim,33.7349,-79.1223,Irrelevant,Irrelevant,142824,1051
257274,Adult 18+,Male,Unharmed,Victim,33.6603,-117.999,Irrelevant,Irrelevant,143009,1052
258020,Adult 18+,Male,Arrested,Victim,40.7632,-111.907,Irrelevant,Irrelevant,143447,1054
261652,Adult 18+,Male,Unharmed,Victim,35.1018,-106.328,Irrelevant,Irrelevant,145563,1066
262366,Adult 18+,Male,Unharmed,Victim,33.4683,-82.0241,Irrelevant,Irrelevant,145984,1069
262769,Adult 18+,Male,Unharmed,Victim,27.2202,-82.4947,Irrelevant,Irrelevant,146221,1070
263048,Adult 18+,Male,Arrested,Victim,42.9894,-71.4554,Irrelevant,Irrelevant,146400,1071
263512,Adult 18+,Male,Unharmed,Victim,30.1839,-92.0184,Irrelevant,Irrelevant,146680,1073
263701,Adult 18+,Male,Unharmed,Victim,40.7025,-73.7916,Irrelevant,Irrelevant,146796,1074
264357,Adult 18+,Male,Unharmed,Victim,38.6766,-90.2315,Irrelevant,Irrelevant,147173,1076
266832,Adult 18+,Male,Unharmed,Victim,41.8162,-87.6267,Irrelevant,Irrelevant,148626,1085
268039,Adult 18+,Female,Unharmed,Victim,37.7474,-105.886,Irrelevant,Irrelevant,149340,1090
270258,Adult 18+,Male,Unharmed,Victim,32.816,-83.6983,Irrelevant,Irrelevant,150631,1098
270402,Adult 18+,Male,Unharmed,Victim,27.6365,-80.4174,Irrelevant,Irrelevant,150717,1099
271414,Adult 18+,Male,Unharmed,Victim,29.6875,-95.659,Irrelevant,Irrelevant,151313,1102
272622,Adult 18+,Male,Arrested,Victim,40.0531,-122.146,Irrelevant,Irrelevant,152046,1106
272648,Adult 18+,Male,Unharmed,Victim,29.8241,-95.4606,Irrelevant,Irrelevant,152061,1106
273657,Adult 18+,Male,Unharmed,Victim,26.7839,-80.0525,Irrelevant,Irrelevant,152648,1109
273731,Adult 18+,Female,Unharmed,Victim,41.4053,-75.6346,Irrelevant,Irrelevant,152693,1110
276395,Adult 18+,Male,Unharmed,Victim,38.5852,-90.2624,Irrelevant,Irrelevant,154240,1119
276877,Adult 18+,Male,Arrested,Victim,43.7325,-85.904,Irrelevant,Irrelevant,154530,1120
277970,Teen 12-17,Male,Unharmed,Victim,36.6941,-90.2817,Irrelevant,Irrelevant,155182,1124
278085,Adult 18+,Male,Unharmed,Victim,33.4626,-81.8282,Irrelevant,Irrelevant,155260,1124
279021,Adult 18+,Male,Unharmed,Victim,33.6382,-81.7396,Irrelevant,Irrelevant,155819,1128
279121,Adult 18+,Male,Unharmed,Victim,32.8241,-83.6848,Irrelevant,Irrelevant,155875,1129
280594,Adult 18+,Male,Unharmed,Victim,29.5102,-95.4233,Irrelevant,Irrelevant,156718,1133
280593,Adult 18+,Female,Unharmed,Victim,29.5102,-95.4233,Irrelevant,Irrelevant,156718,1133
282516,Adult 18+,Male,Unharmed,Victim,34.802,-87.661,Irrelevant,Irrelevant,157827,1140
282948,Adult 18+,Male,Arrested,Victim,43.0502,-76.132,Irrelevant,Irrelevant,158094,1142
283584,Adult 18+,Male,Unharmed,Victim,30.1304,-81.7744,Irrelevant,Irrelevant,158474,1144
284584,Adult 18+,Male,Unharmed,Victim,39.055,-94.5447,Irrelevant,Irrelevant,159046,1147
284871,Adult 18+,Male,Unharmed,Victim,34.566,-117.169,Irrelevant,Irrelevant,159211,1148
285100,Adult 18+,Male,Unharmed,Victim,30.5439,-97.7303,Irrelevant,Irrelevant,159345,1149
286321,Adult 18+,Male,Unharmed,Victim,38.126,-122.213,Irrelevant,Irrelevant,160074,1153
286500,Adult 18+,Male,Unharmed,Victim,44.8391,-93.1374,Irrelevant,Irrelevant,160179,1153
286799,Adult 18+,Male,Unharmed,Victim,43.0025,-75.0429,Irrelevant,Irrelevant,160365,1155
287488,Adult 18+,Male,Unharmed,Victim,35.4766,-84.4162,Irrelevant,Irrelevant,160763,1157
288004,Adult 18+,Female,Unharmed,Victim,36.5632,-97.1524,Irrelevant,Irrelevant,161068,1159
288086,Adult 18+,Male,Unharmed,Victim,41.6608,-86.2038,Irrelevant,Irrelevant,161113,1159
288706,Adult 18+,Male,Arrested,Victim,40.8206,-73.8924,Irrelevant,Irrelevant,161482,1161
288857,Adult 18+,Male,Unharmed,Victim,34.8362,-82.5521,Irrelevant,Irrelevant,161572,1162
289038,Adult 18+,Male,Unharmed,Victim,28.2445,-82.2189,Irrelevant,Irrelevant,161675,1163
289265,Adult 18+,Female,Unharmed,Victim,35.046,-85.1572,Irrelevant,Irrelevant,161812,1164
289526,Adult 18+,Male,Unharmed,Victim,32.309,-96.0069,Irrelevant,Irrelevant,161969,1165
289831,Adult 18+,Male,Unharmed,Victim,25.9535,-80.1418,Irrelevant,Irrelevant,162142,1166
290082,Adult 18+,Male,Unharmed,Victim,47.2501,-122.472,Irrelevant,Irrelevant,162294,1167
290919,Adult 18+,Male,Unharmed,Victim,40.3161,-111.702,Irrelevant,Irrelevant,162796,1170
291884,Adult 18+,Male,Unharmed,Victim,29.6859,-95.6485,Irrelevant,Irrelevant,163335,1173
292444,Adult 18+,Male,Unharmed,Victim,41.4799,-81.714,Irrelevant,Irrelevant,163665,1175
293012,Adult 18+,Male,Unharmed,Victim,39.9747,-80.0428,Irrelevant,Irrelevant,164000,1177
293631,Adult 18+,Female,Unharmed,Victim,36.1228,-91.1793,Irrelevant,Irrelevant,164353,1179
294155,Adult 18+,Male,Unharmed,Victim,29.9875,-95.685,Irrelevant,Irrelevant,164680,1180
294163,Adult 18+,Male,Unharmed,Victim,39.9875,-75.0922,Irrelevant,Irrelevant,164685,1180
294767,Adult 18+,Male,Unharmed,Victim,29.7939,-95.3321,Irrelevant,Irrelevant,165047,1182
295886,Adult 18+,Male,Unharmed,Victim,39.7195,-86.0827,Irrelevant,Irrelevant,165712,1186
295887,Adult 18+,Female,Unharmed,Victim,39.7195,-86.0827,Irrelevant,Irrelevant,165712,1186
296036,Adult 18+,Male,Unharmed,Victim,27.2705,-82.5245,Irrelevant,Irrelevant,165799,1187
296069,Adult 18+,Male,Unharmed,Victim,33.5406,-112.222,Irrelevant,Irrelevant,165821,1187
296192,Adult 18+,Male,Unharmed,Victim,43.4976,-112.079,Irrelevant,Irrelevant,165890,1187
296279,Adult 18+,Male,Unharmed,Victim,29.7947,-95.3783,Irrelevant,Irrelevant,165935,1188
297721,Adult 18+,Male,Unharmed,Victim,32.3618,-89.4635,Irrelevant,Irrelevant,166785,1193
297746,Adult 18+,Male,Unharmed,Victim,26.2184,-98.0841,Irrelevant,Irrelevant,166802,1193
297837,Adult 18+,Male,Unharmed,Victim,27.8914,-81.8322,Irrelevant,Irrelevant,166857,1193
297974,Adult 18+,Male,Unharmed,Victim,32.7371,-96.8603,Irrelevant,Irrelevant,166929,1193
298021,Adult 18+,Male,Unharmed,Victim,34.943,-80.9879,Irrelevant,Irrelevant,166953,1194
298119,Adult 18+,Male,Unharmed,Victim,30.2961,-89.755,Irrelevant,Irrelevant,167012,1194
298139,Adult 18+,Male,Arrested,Victim,34.4477,-93.0766,Irrelevant,Irrelevant,167022,1194
298327,Adult 18+,Male,Unharmed,Victim,40.0465,-75.1627,Irrelevant,Irrelevant,167131,1195
298473,Adult 18+,Male,Unharmed,Victim,30.6583,-88.0766,Irrelevant,Irrelevant,167214,1195
298554,Adult 18+,Male,Unharmed,Victim,33.4903,-84.6096,Irrelevant,Irrelevant,167255,1195
298779,Adult 18+,Male,Unharmed,Victim,30.0725,-95.4553,Irrelevant,Irrelevant,167401,1196
299030,Adult 18+,Male,Unharmed,Victim,41.0745,-96.1979,Irrelevant,Irrelevant,167557,1197
299245,Adult 18+,Male,Unharmed,Victim,41.2679,-101.786,Irrelevant,Irrelevant,167681,1198
299313,Adult 18+,Male,Arrested,Victim,38.8368,-104.818,Irrelevant,Irrelevant,167723,1198
299413,Adult 18+,Female,Unharmed,Victim,34.5853,-86.9876,Irrelevant,Irrelevant,167783,1198
299440,Adult 18+,Male,Unharmed,Victim,32.5214,-92.149,Irrelevant,Irrelevant,167803,1198
299579,Adult 18+,Male,Unharmed,Victim,37.8012,-121.23,Irrelevant,Irrelevant,167880,1199
299592,Adult 18+,Female,Unharmed,Victim,35.1415,-80.958,Irrelevant,Irrelevant,167886,1199
299620,Adult 18+,Male,Unharmed,Victim,42.2954,-88.9996,Irrelevant,Irrelevant,167906,1199
299814,Adult 18+,Female,Unharmed,Victim,40.0263,-75.2195,Irrelevant,Irrelevant,168017,1200
299819,Adult 18+,Male,Unharmed,Victim,30.8144,-88.2758,Irrelevant,Irrelevant,168021,1200
299875,Adult 18+,Female,Arrested,Victim,34.7238,-82.6158,Irrelevant,Irrelevant,168053,1200
300041,Adult 18+,Male,Unharmed,Victim,29.8075,-95.3171,Irrelevant,Irrelevant,168146,1200
301055,Adult 18+,Male,Unharmed,Victim,36.1572,-96.0157,Irrelevant,Irrelevant,168737,1204
301967,Adult 18+,Male,Unharmed,Victim,42.4862,-82.924,Irrelevant,Irrelevant,169262,1207
302066,Adult 18+,Male,Unharmed,Victim,44.9458,-122.984,Irrelevant,Irrelevant,169312,1207
302545,Adult 18+,Male,Unharmed,Victim,31.7701,-106.479,Irrelevant,Irrelevant,169608,1209
302810,Adult 18+,Male,Arrested,Victim,30.8724,-93.4744,Irrelevant,Irrelevant,169756,1210
302867,Adult 18+,Male,Unharmed,Victim,41.7869,-90.2528,Irrelevant,Irrelevant,169793,1210
302897,Adult 18+,Male,Unharmed,Victim,37.7724,-122.25,Irrelevant,Irrelevant,169812,1210
303518,Adult 18+,Male,Arrested,Victim,28.6122,-81.4543,Irrelevant,Irrelevant,170207,1213
303553,Adult 18+,Male,Unharmed,Victim,31.1818,-83.7842,Irrelevant,Irrelevant,170229,1213
303565,Adult 18+,Male,Unharmed,Victim,38.6836,-90.2714,Irrelevant,Irrelevant,170237,1213
303936,Adult 18+,Female,Unharmed,Victim,32.5009,-84.9512,Irrelevant,Irrelevant,170456,1214
305095,Adult 18+,Female,Unharmed,Victim,43.0367,-72.0912,Irrelevant,Irrelevant,171163,1218
305235,Adult 18+,Male,Unharmed,Victim,29.9262,-90.0702,Irrelevant,Irrelevant,171249,1219
305955,Adult 18+,Male,Unharmed,Victim,41.2283,-89.9217,Irrelevant,Irrelevant,171664,1221
306382,Adult 18+,Male,Unharmed,Victim,30.5136,-91.1135,Irrelevant,Irrelevant,171927,1223
306648,Adult 18+,Male,Unharmed,Victim,38.4865,-90.7587,Irrelevant,Irrelevant,172090,1224
306847,Teen 12-17,Male,Arrested,Victim,35.2267,-97.4341,Irrelevant,Irrelevant,172217,1225
306899,Adult 18+,Male,Unharmed,Victim,31.1422,-85.1117,Irrelevant,Irrelevant,172254,1225
307094,Teen 12-17,Female,Injured,Victim,38.2428,-84.2368,Irrelevant,Irrelevant,172375,1226
307349,Adult 18+,Male,Unharmed,Victim,36.3272,-88.259,Irrelevant,Irrelevant,172540,1227
307434,Adult 18+,Female,Unharmed,Victim,35.059,-106.663,Irrelevant,Irrelevant,172591,1227
307926,Adult 18+,Male,Unharmed,Victim,45.4805,-122.579,Irrelevant,Irrelevant,172885,1229
308119,Adult 18+,Female,Unharmed,Victim,38.9492,-84.8541,Irrelevant,Irrelevant,173008,1229
310958,Adult 18+,Male,Unharmed,Victim,35.4269,-97.4947,Irrelevant,Irrelevant,174763,1241
311549,Adult 18+,Male,Unharmed,Victim,32.7352,-97.0659,Irrelevant,Irrelevant,175113,1243
311865,Adult 18+,Male,Unharmed,Victim,33.5318,-84.3989,Irrelevant,Irrelevant,175322,1244
312160,Adult 18+,Male,Unharmed,Victim,30.4355,-91.1811,Irrelevant,Irrelevant,175494,1245
313288,Adult 18+,Male,Unharmed,Victim,32.223,-95.7277,Irrelevant,Irrelevant,176188,1250
313289,Adult 18+,Female,Unharmed,Victim,32.223,-95.7277,Irrelevant,Irrelevant,176188,1250
313338,Adult 18+,Male,Unharmed,Victim,35.6465,-88.8208,Irrelevant,Irrelevant,176212,1250
313410,Adult 18+,Male,Unharmed,Victim,33.1301,-80.0251,Irrelevant,Irrelevant,176252,1251
313621,Adult 18+,Female,Arrested,Victim,36.327,-115.289,Irrelevant,Irrelevant,176389,1252
313851,Adult 18+,Male,Unharmed,Victim,27.0554,-80.1385,Irrelevant,Irrelevant,176527,1253
314558,Adult 18+,Male,Unharmed,Victim,40.5615,-122.401,Irrelevant,Irrelevant,176972,1256
315230,Adult 18+,Male,Unharmed,Victim,38.7185,-90.2549,Irrelevant,Irrelevant,177394,1258
315901,Adult 18+,Male,Arrested,Victim,31.352,-94.7649,Irrelevant,Irrelevant,177796,1260
316091,Adult 18+,Male,Unharmed,Victim,30.4698,-91.047,Irrelevant,Irrelevant,177919,1261
316773,Adult 18+,Male,Unharmed,Victim,31.1765,-81.478,Irrelevant,Irrelevant,178309,1263
317816,Child 0-11,Male,Injured,Victim,47.2278,-93.5098,Irrelevant,Irrelevant,178968,1267
317874,Adult 18+,Male,Unharmed,Victim,40.7525,-111.882,Irrelevant,Irrelevant,179010,1267
318060,Child 0-11,Male,Injured,Victim,42.9524,-85.7942,Irrelevant,Irrelevant,179117,1267
318727,Adult 18+,Male,Unharmed,Victim,31.182,-81.5007,Irrelevant,Irrelevant,179518,1270
319022,Adult 18+,Male,Unharmed,Victim,32.4461,-93.7481,Irrelevant,Irrelevant,179712,1271
319201,Adult 18+,Male,Unharmed,Victim,32.6475,-96.8743,Irrelevant,Irrelevant,179820,1271
320589,Adult 18+,Male,Unharmed,Victim,41.9251,-87.8127,Irrelevant,Irrelevant,180745,1276
321848,Adult 18+,Male,Unharmed,Victim,30.65,-95.5369,Irrelevant,Irrelevant,181535,1280
322619,Adult 18+,Male,Unharmed,Victim,47.3031,-122.435,Irrelevant,Irrelevant,182024,1283
323627,Adult 18+,Female,Unharmed,Victim,34.5986,-98.3952,Irrelevant,Irrelevant,182633,1286
324125,Adult 18+,Male,Unharmed,Victim,36.1935,-86.8312,Irrelevant,Irrelevant,182952,1288
324306,Adult 18+,Male,Unharmed,Victim,29.4023,-98.4758,Irrelevant,Irrelevant,183058,1288
324942,Adult 18+,Male,Arrested,Victim,41.888,-71.3902,Irrelevant,Irrelevant,183462,1291
325832,Adult 18+,Male,Unharmed,Victim,25.8391,-80.2067,Irrelevant,Irrelevant,184048,1294
326323,Adult 18+,Male,Unharmed,Victim,38.2494,-122.06,Irrelevant,Irrelevant,184353,1295
326714,Adult 18+,Male,Unharmed,Victim,40.7586,-74.2205,Irrelevant,Irrelevant,184601,1297
327712,Adult 18+,Female,Unharmed,Victim,32.8004,-96.977,Irrelevant,Irrelevant,185226,1300
328483,Adult 18+,Male,Unharmed,Victim,40.5564,-122.362,Irrelevant,Irrelevant,185687,1303
328648,Adult 18+,Male,Unharmed,Victim,35.1629,-89.8583,Irrelevant,Irrelevant,185809,1304
329429,Adult 18+,Male,Unharmed,Victim,34.4885,-86.9646,Irrelevant,Irrelevant,186301,1307
329718,Adult 18+,Male,Unharmed,Victim,33.5539,-86.8058,Irrelevant,Irrelevant,186487,1308
330783,Adult 18+,Male,Unharmed,Victim,39.7749,-86.2266,Irrelevant,Irrelevant,187175,1312
331047,Adult 18+,Male,Unharmed,Victim,38.8624,-104.757,Irrelevant,Irrelevant,187317,1312
331611,Adult 18+,Male,Unharmed,Victim,36.1376,-115.208,Irrelevant,Irrelevant,187647,1314
332123,Adult 18+,Male,Unharmed,Victim,30.0448,-95.7135,Irrelevant,Irrelevant,187958,1316
